tweet-id,timestamp,text,app_name,comment,bug_report
1110780833671962625,2019-03-27 05:49:22,@amazon I'm having an issue with my CW app on my Amazon fire tablet for some reason lately it either buffers or video fails to load I don't know what the issue is,amazon,"['be', 'have', 'issue', 'app', 'amazon', 'fire', 'tablet', 'reason', 'lately', 'buffer', 'video', 'fail', 'load', 'do', 'not', 'know', 'issue', 'be']",1
1109724317141602304,2019-03-24 07:51:09,@amazon you broke your twitch app,amazon,"['break', 'twitch', 'app']",1
1110639433114705920,2019-03-26 20:27:30,@amazon You have a security issue and you don't care. Changing an email and password doesn't do anything when devices using your app are logged in. This means the thief that once had access STILL DOES until he logs out. I told you over the phone 6 times in 2 weeks and crickets..,amazon,"['have', 'security', 'issue', 'dont_care', 'change', 'email', 'password', 'do', 'not', 'do', 'anything', 'device', 'use', 'app', 'log', 'mean', 'thief', 'access', 'still', 'do', 'log', 'tell', 'phone', 'time', 'week', 'cricket']",1
1113053948036943873,2019-04-02 12:21:55,@amazon Why isn't there an app for Roboform? Very frustrated to find out I can't use Roboform on my new Kindle Fire 10.,amazon,"['be', 'not', 'app', 'roboform', 'frustrate', 'find', 'can', 'not', 'use', 'roboform', 'new', 'kindle', 'fire']",1
1112873075048157185,2019-04-02 00:23:11,"@Amazon it’s 2019, why can’t I buy audible ebooks with the audible app. This seems like a solvable problem",amazon,"['buy', 'audible', 'ebook', 'audible', 'app', 'seem', 'solvable', 'problem']",1
1112828841137930240,2019-04-01 21:27:25,@amazon @AmazonHelp I have an issue with your app. I need to get back on the live chat and this happens: pic.twitter.com/ZvhIiQYZzX,amazon,"['have', 'issue', 'app', 'need', 'get', 'back', 'live', 'happen', 'pic_twitter', 'com', 'zvhiiqyzzx']",1
1112792136305557504,2019-04-01 19:01:34,"@amazon, I encountered a problem with the Amazon app. One of the package I ordered says that it would arrive somewhere around April 12-May 3, but it arrived today, and when I tap on “track package”, it says that it arrived today. Can you fix it please?",amazon,"['encounter', 'problem', 'amazon', 'app', 'package', 'order', 'say', 'would', 'arrive', 'somewhere', 'april', 'may', 'arrive', 'today', 'tap', 'track', 'package', 'say', 'arrive', 'today', 'fix']",1
1112778043989348359,2019-04-01 18:05:34,@amazon I just don’t have the time anymore. lost the remote so I try to use Alexa - well that doesn’t work anymore. So I try to use the app - well that won’t connect anymore. WTF why is your crap glitchy AF. I ask Alexa 1 thing and she answers the next day “sorry I can’t do that”,amazon,"['have', 'time', 'anymore', 'lose', 'remote', 'try', 'use', 'alexa', 'well', 'work', 'anymore', 'try', 'use', 'app', 'well', 'connect', 'wtf', 'be', 'crap', 'glitchy', 'ask', 'alexa', 'thing', 'answer', 'day', 'sorry', 'do']",1
1112741962694590464,2019-04-01 15:42:12,@amazon Buenas tardes. Por un error en la app se ha realizado un mismo pedido tres veces. Inmediatamente he anulado dos de los tres pero se me han cobrado dos. Qué debo hacer para la devolución de uno de ellos..?! Gracias,amazon,"['buena', 'tarde', 'por', 'error', 'app', 'realizado', 'mismo', 'pedido', 'tre', 'vece', 'inmediatamente', 'anulado', 'tre', 'pero', 'han', 'cobrado', 'dos', 'que', 'hacer', 'para', 'devolucion', 'gracia']",1
1114237266753355778,2019-04-05 18:44:00,"@amazon fix your app sis, I’ve been trying to log in for the past 30 mins.",amazon,"['fix', 'app', 'sis', 'be', 'try', 'log', 'past', 'min']",1
1114171922588360704,2019-04-05 14:24:21,@Amazon  what’s with the £10 promo if you download the app? It doesn’t work (frustrating convo re: you have to buy a product fulfilled & delivered by amazon. I tried.. & failed). Deleted app!!,amazon,"['promo', 'download', 'app', 'work', 'frustrate', 'convo', 'have', 'buy', 'product', 'fulfil', 'deliver', 'amazon', 'try', 'fail', 'delete', 'app']",1
1113807928111312897,2019-04-04 14:17:58,"@amazon my app constantly gets this error.  Ive emailed and still no resolve, help! pic.twitter.com/ZBk2xFb784",amazon,"['app', 'constantly', 'get', 'error', 'have', 'email', 'still', 'resolve', 'help', 'pic_twitter', 'com', 'zbk']",1
1113703963193368576,2019-04-04 07:24:51,@amazon shipping is weird. I used to be able to do one day shipping until around 1pm my time and now one day shipping cut off is like at 5am the day before. Not sure if my amazon app is broken but it sucks. Sometimes I don’t even get the option for 2 day anymore. (1/3),amazon,"['shipping', 'be', 'weird', 'use', 'able', 'do', 'day', 'ship', 'pm', 'time', 'day', 'shipping', 'cut', 'be', 'day', 'not', 'sure', 'amazon', 'app', 'be', 'break', 'suck', 'sometimes', 'even', 'get', 'option', 'day', 'anymore']",1
