index,Unnamed: 0,Bug_report,appTitle,bug_report,comment,date,id,original_text,score,text,userName,Unnamed: 12,Unnamed: 13
19788,2196,1,Facebook,,"['application', 'suck', 'nothing', 'ever', 'stay', 'download', 'sticker', 'set', 'force_close', 'constantly', 'sticker', 'set', 'force', 'never', 'notifie', 'get', 'message', 'people', 'message', 'sticker', 'set', 'force', 'jam', 'phone', 'try', 'make', 'kington', 'go', 'time', 'do', 'not', 'think', 'difficult', 'fix', 'bug', 'application', 'have', 'aps', 'lot', 'funding', 'glitch', 'aps', 'be', 'aps', 'fix', 'not', 'make', 'bad', 'get', 'end', 'space', 'push', 'leave', 'agenda']",2019-03-16,316919,"This app sucks, nothing ever stays downloaded (stickers my settings) force closes constantly, it never notifies me when i get a message until about 7 people message me then it jams my phone up trying to make my ringtone go off 7 times all at once, I don't think its this difficult to fix bugs on an app, I have apps with a lot less funding than this one with NO GLITCHES and when their is one they fix it not make it worse, get your act together or your gonna end up like myspace! Pushes left agenda.",1,this application suck nothing ever stay downloaded sticker my setting force close constantly sticker my setting force never notifies me when i get a message until about people message me then sticker my setting force jam my phone up trying to make my kington go off time all at once i do not think its this difficult to fix bug on an application i have aps with a lot le funding than this one with no glitch and when aps is one aps fix it not make it worse get your act together or your gon na end up like space push left agenda,Adam Jacobs,,
19797,2205,1,Facebook,,"['bad', 'ap', 'button', 'month', 'not', 'work', 'time', 'report', 'not', 'response', 'vary', 'bad', 'ap']",2019-03-15,316961,so bad apps my likes button 5months not working 100time report but not response vary bad apps,1,so bad aps my like button month not working time report but not response vary bad aps,,,
19804,2212,1,Facebook,,"['force', 'yo', 'watch', 'video', 'side', 'face', 'notification', 'comment', 'sometimes', 'visual', 'sometimes', 'hide']",2019-03-16,316997,why you are forcing us yo watch videos out side Facebook. Notifications or comments are sometimes visual and sometimes hidden.,1,why you are forcing u yo watch video out side face-on notification or comment are sometimes visual and sometimes hidden,Alok Sharma,,
19810,2218,1,Facebook,,"['bad', 'experience', 'face', 'live', 'screen', 'be', 'black', 'everytime']",2019-03-16,317034,worst experience.. fb live screen is black everytime,1,worst experience face-on live screen is black everytime,Rohan Agarwal,,
19813,2221,1,Facebook,,"['horrible', 'ought', 'ashamed']",2019-03-16,317041,horrible you ought to be ashamed of urselve,1,horrible you ought to be ashamed of ourselves,christiano miera,,
19815,2223,1,Facebook,,"['scumbag', 'application', 'get', 'horrible', 'wasting', 'datum', 'datum', 'lot', 'gifs', 'advertisement', 'instal', 'application', 'deinstall', 'application', 'face', 'change', 'face', 'cover', 'application', 'say', 'photo', 'be', 'not', 'large', 'enough', 'use', 'time', 'line', 'hell', 'be']",2019-03-16,317043,"you scumbags!! this app getting horrible. wasting data data alot for gifs and for advertisements. I uninstall the app and then reinstall it. I when Facebook change my Facebook cover, it saying ""this photo is not large enough to use as a timeline"". what the hell is that!!?",1,you scumbags this application getting horrible wasting data data a lot for gifs and for advertisement i instal this application and then deinstall this application i when face-on change my face-on cover this application saying this photo is not large enough to use a a time-line what the hell is that,shehan romesh,,
19823,2231,1,Facebook,,"['poor', 'face', 'application', 'doe', 'not', 'rainplease', 'solve', 'problem', 'problem', 'face', 'lite']",2019-03-16,317072,poor facebook app does not rain.Please solve my probleb Horver no problem on facebook lite,3,poor face-on application doe not rainplease solve my problem hoover no problem on face-on lite,,,
19832,2240,1,Facebook,,"['mess', 'freeze', 'update', 'not', 'log']",2019-03-16,317119,Messes up and freezes after update now i cant log in,1,mess up and freeze after update now i can not log in,Rose Gillis,,
19840,2248,1,Facebook,,"['have', 'way', 'write', 'complaint', 'review', 'review', 'resolve', 'remove', 'review', 'time', 'click', 'band', 'page', 'reason', 'go', 'back', 'main', 'face', 'automatically', 'comment', 'band', 'page', 'not', 'band', 'page', 'really', 'frustrating', 'be', 'happen']",2019-03-12,317154,"ive no other way to write this complaint other than a review, if its resolved then i'll remove it. any time i click on my bands page for any reason and go back to my main Facebook, i am automatically am commenting as the page and cant get rid of it. really frustrating and has been happening for a while now",1,i have no other way to write this complaint other than a review if a review resolved then i will remove a review any time i click on my band page for any reason and go back to my main face-on i am automatically am commenting a my band page and can not get rid of my band page really frustrating and has been happening for a while now,Brendan Deeds,,
19841,2249,1,Facebook,,"['recent', 'really', 'be', 'not', 'stop', 'choose', 'post', 'see', 'refresh', 'recent', 'time', 'row', 'get', 'something', 'different', 'time', 'even', 'not', 'be', 'post', 'remove', 'people', 'people', 'may', 'know', 'soon', 'scroll', 'people', 'pop', 'handful', 'post', 'badly', 'break']",2019-03-13,317155,"'Most Recent' really isn't at all, stop choosing for me what posts i see! i can refresh 'most recent' three times in a row and get something different each time even if there hasn't been a post. i can remove people from the 'people you might know' and as soon as i scroll down they pop up again after a handful of posts. how can it be this badly broken?",1,most recent really is not at all stop choosing for me what post i see i can refresh most recent three time in a row and get something different each time even if there has not been a post i can remove people from the people you might know and a soon a i scroll down people pop up again after a handful of post how can it be this badly broken,Owen Ward,,
19842,2250,1,Facebook,,"['not', 'be', 'able', 'log', 'application', 'least', 'hour', 'have', 'step_verification', 'message', 'pop', 'say', 'send', 'code', 'text', 'be', 'have', 'be', 'wait', 'age', 'even', 'tried_resette', 'password', 'even', 'use', 'application', 'notification', 'do', 'not', 'disappear', 'view', 'notification', 'need', 'sort', 'soon_possible']",2019-03-14,317156,"Not been able to log onto the app for at least 24 hours. I have the 2 step verification, so when the message pops up saying that they'll be sending a code via text... where is it?! I've been waiting for ages, even tried resetting my password. Even if I can use the app, the notifications don't disappear despite viewing them over and over again. This needs sorting ASAP!",1,not been able to log onto the application for at least hour i have the step verification so when the message pop up saying that they will be sending a code via text where is it i have been waiting for age even tried resetting my password even if i can use the application the notification do not disappear despite viewing the notification over and over again this need sorting a soon a possible,Heather McPhillips,,
19843,2251,1,Facebook,,"['uninstaled', 'application', 'could', 'deinstall', 'try', 'see', 'would', 'fix', 'issue', 'go', 'friend', 'nope', 'would', 'fix', 'issue', 'go', 'friend', 'say', 'do', 'not', 'have', 'account', 'fix', 'issue']",2019-03-13,317157,"uninstalled the app so I could reinstall to try and see if that would fix the issues going on to unfriend. nope, now it says I dont have an account. fix you issues.",1,uninstaled the application so i could deinstall to try and see if that would fix the issue going on to friend nope now that would fix the issue going on to friend say i do not have an account fix you issue,Ash Baenziger,,
