index,Unnamed: 0,Bug_report,appTitle,bug_report,comment,date,id,original_text,score,text,userName,Unnamed: 12,Unnamed: 13
189488,171896,1,Facebook,,"['application', 'be', 'automatically', 'stop']",2019-05-21,222842,My app is automatically stopped,1,my application is automatically stopped,Mahadi Hasan,,
189489,171897,1,Facebook,,"['face', 'update', 'even', 'disable', 'auto', 'update']",2019-05-21,222854,facebook updating even tho i disables auto updates.,1,face-on updating even tho i disables auto update,Paja Momcilovic,,
189491,171899,1,Facebook,,"['face', 'application', 'lately', 'stopped_working', 'appear', 'indicate', 'internet', 'ap', 'work', 'need', 'instal', 'happen', 'provide', 'solution']",2019-05-21,222866,The FB app lately stopped working and appears to indicate no Internet when all other apps are working. I need to uninstall when this happens. Pls provide a solution.,1,the face-on application lately stopped working and appears to indicate no internet when all other aps are working i need to instal when this happens please provide a solution,Ronald Manickam,,
189492,171900,1,Facebook,,"['update', 'not', 'see', 'friend', 'story', 'much', 'lie', 'expectialy', 'story', 'involve', 'video']",2019-05-21,222875,After update i can't see my friends story...too much laggy expectially story that involve video,3,after update i can not see my friend story much lay expectialy story that involve video,Keddy Ambau,,
189493,171901,1,Facebook,,"['not', 'watch', 'nest', 'not', 'be', 'load', 'language', 'problem', 'show', 'having_trouble', 'set', 'face', 'english', 'united_kingdom']",2019-05-21,222886,I Cannot Watch My Newsfeed Its Not Been Loaded Due To Language Problem Showing 'We are Having Trouble with setting up Facebook in English (United Kingdom),1,i can not watch my nested its not been loaded due to language problem showing we are having trouble with setting up face-on in english united kingdom,Alan Thomas Moolayil,,
189500,171908,1,Facebook,,"['new', 'update', 'bad']",2019-05-21,222921,This new update very bad!,1,this new update very bad,Hasan Jamal,,
189502,171910,1,Facebook,,"['not', 'view', 'comment', 'not', 'comment']",2019-05-21,222925,I cant view comment and I cant comment,1,i can not view comment and i can not comment,Oluwabunmi Grace,,
189503,171911,1,Facebook,,"['unable', 'launch', 'application', 'phone', 'android', 'firmware', 'application', 'be', 'get', 'freeze', 'crash']",2019-05-20,222933,"I am unable to launch application on my phone (Android, firmware 5.1.1). Application is getting freeze and then crash.",1,i am unable to launch application on my phone android firmware application is getting freeze and then crash,Shatabdi Sarkar,,
189511,171919,1,Facebook,,"['try', 'share', 'meme', 'face', 'not', 'let', 'do', 'meme', 'do', 'not', 'know', 'hope', 'be', 'something', 'fix', 'soon_possible']",2019-05-20,222948,I'm trying to share memes but facebook won't let me do it I don't know why. I hope it is something that can be fixed asap.,3,i am trying to share meme but face-on will not let me do meme i do not know why i hope it is something that can be fixed a soon a possible,Leonardo Cárdenas,,
189516,171924,1,Facebook,,"['past', 'month', 'application', 'be', 'become', 'increasingly', 'frustrating', 'spend', 'considerable', 'amount', 'time', 'select', 'photo', 'write', 'caption', 'post', 'go', 'photo', 'try', 'post', 'say', 'post', 'extensive', 'amount', 'time', 'never', 'actually', 'post', 'half', 'time', 'post', 'spend', 'minute', 'completely', 'disappear', 'not', 'even', 'retry', 'post', 'be', 'extremely_frustrate', 'waste', 'time', 'make', 'want', 'quit', 'use', 'application']",2019-05-20,222959,"In the past few months this app is becoming increasingly more frustrating! I will spend a considerable amount of time selecting photos and writing captions and a post to go with them and when I try to post it, it says its posting for an extensive amount of time but never actually posts. About half of the time a post I spent 30 minutes on will just completely disappear and I can't even retry posting it! It is extremely frustrating to waste all that time! It makes me want to quit using the app.",1,in the past few month this application is becoming increasingly more frustrating i will spend a considerable amount of time selecting photo and writing caption and a post to go with photo and when i try to post it it say it posting for an extensive amount of time but never actually post about half of the time a post i spent minute on will just completely disappear and i can not even retry posting it it is extremely frustrating to waste all that time it make me want to quit using this application,amber hart,,
189518,171926,1,Facebook,,"['application', 'be', 'good', 'nothing', 'wrong']",2019-05-21,222983,This app is good to me theres nothing wrong,1,this application is good to me there nothing wrong,Nomvelo Ndlovu,,
189520,171928,1,Facebook,,"['stop', 'stupid', 'add', 'video']",2019-05-21,222990,please stop that stupid adds in videos,1,please stop that stupid add in video,Noor Afridi,,
189526,171934,1,Facebook,,"['update', 'take_forever', 'refresh', 'even', 'load', 'separate', 'messenger', 'application', 'download', 'application', 'chat', 'make', 'thing', 'complicate']",2019-05-20,223009,"After the update, it takes forever to refresh, or even loading. And why are you separate the messenger from this app? Why should I download another app just for chatting? You makes things more complicated.",1,after the update it take forever to refresh or even loading and why are you separate the messenger from this application why should i download another application just for chatting you make thing more complicated,Naya Rahman,,
189534,171942,1,Facebook,,"['messenger', 'be', 'turn', 'application', 'messenger', 'not', 'collect', 'message', 'show', 'alert', 'messenger', 'message', 'do', 'not', 'use', 'messenger', 'get', 'big', 'user', 'phone', 'use', 'necessary', 'ap', 'need', 'resident', 'problem', 'tideline', 'recently', 'post', 'message', 'thus', 'better', 'use', 'program', 'browser', 'access', 'site', 'quit', 'use', 'face', 'altogether', 'go', 'back', 'previous', 'working', 'version', 'backup', 'go', 'back', 'quit', 'update', 'make', 'bad']",2019-05-20,223032,If messenger is turned off in app it should not collect messages or show alerts for messenger messages. I don't use the facebook messenger. Getting too big for most user phones that use other necessary apps that need to be resident. Has problems with timeline recently posted messages. Thus better off using another program or browser to access site or quit using facebook altogether. Went back to previous working version from my backups. Just go back to it and quit updating and making it worse.,1,if messenger is turned off in application messenger should not collect message or show alert for messenger message i do not use messenger getting too big for most user phone that use other necessary aps that need to be resident has problem with tideline recently posted message thus better off using another program or browser to access site or quit using face-on altogether went back to previous working version from my backup just go back to it and quit updating and making it worse,A Google User,,
189537,171945,1,Facebook,,"['application', 'keep', 'crash', 'background', 'recent', 'update']",2019-05-20,223044,the app keeps crashing in the background after the most recent update,2,the application keep crashing in the background after the most recent update,Baur Murza,,
189543,171951,1,Facebook,,"['have', 'be', 'having_trouble', 'tideline', 'month', 'already', 'tideline', 'not', 'load', 'not', 'see', 'anything', 'post', 'share', 'report', 'issue', 'time', 'already', 'nothing', 'yet']",2019-05-20,223059,I've been having trouble with my timeline....2 months already and it won't load I can't see anything that I post or share. I reported this issue 3 times already and nothing yet👎🏻👎🏻👎🏻👎🏻,1,i have been having trouble with my tideline month already and my tideline will not load i can not see anything that i post or share i reported this issue time already and nothing yet,Reyna Gonzalez,,
189547,171955,1,Facebook,,"['worst', 'update', 'ever', 'not', 'sign', 'update', 'souninstale']",2019-05-21,223076,"worsted update ever. can't sign in after updated. so,uninstalled",1,worsted update ever can not sign in after updated souninstaled,Pallab Dhara,,
189549,171957,1,Facebook,,"['much', 'repetitive', 'useless', 'notification', 'guy', 'push', 'uninstale']",2019-05-21,223079,How much repetitive and useless notification you guys push. Uninstalling it.,1,how much repetitive and useless notification you guy push uninstaling it,Maaz Rahman,,
189550,171958,1,Facebook,,"['not', 'instal', 'application']",2019-05-21,223083,I can't Uninstall the app.,1,i can not instal the application,Emily H,,
189551,171959,1,Facebook,,"['not', 'log', 'account', 'have', 'send', 'picture', 'code', 'picture', 'ask', 'government', 'would', 'not', 'get', 'anyone', 'help', 'get', 'back', 'account', 'be', 'way', 'contact', 'anyone', 'help']",2019-05-21,223087,I can not log into my account. I have sent pictures with the code they ask for and government id. I can't get anyone to help me get back into my account. There's no way to contact anyone to help you!!!,1,i can not log into my account i have sent picture with the code picture ask for and government id i can not get anyone to help me get back into my account there is no way to contact anyone to help you,Sherrie Rodriguez,,
189558,171966,1,Facebook,,"['bad', 'experience', 'many', 'bug', 'need', 'much', 'improvement', 'day', 'update', 'suck']",2019-05-21,223113,"Worst Experience Too many Bugs Needs To Much Improvements , Every Day Update sucks",1,worst experience too many bug need to much improvement every day update suck,Humayun Khan,,
189561,171969,1,Facebook,,"['notification', 'not', 'show', 'new', 'event']",2019-05-21,223121,notification not show new event,2,notification not show new event,A Google User,,
189565,171973,1,Facebook,,"['many', 'update', 'recently']",2019-05-21,223131,Too many updates recently!,2,too many update recently,Meng Teck Lee,,
189568,171976,1,Facebook,,"['video', 'play', 'glitch', 'stop', 'start', 'face']",2019-05-21,223136,video play glitch stops and start in facebook,4,video play glitch stop and start in face-on,Rohit Dev Arya,,
189570,171978,1,Facebook,,"['last', 'update', 'news_feed', 'block']",2019-05-21,223140,Last Update News Feed Blocked,1,last update news feed blocked,Banditi Shkupit,,
189573,171981,1,Facebook,,"['new', 'update', 'be', 'bad', 'have', 'scene', 'whenever', 'try', 'go', 'notification', 'menu', 'application', 'stop', 'work']",2019-05-21,223153,"This new update is one the worse I have scene, whenever I tried to go to Notification Menu the application just stops working,",1,this new update is one the worse i have scene whenever i tried to go to notification menu the application just stop working,Usman Waheed,,
