index,Unnamed: 0,Bug_report,appTitle,bug_report,comment,date,id,original_text,score,text,userName,Unnamed: 12,Unnamed: 13
8302,8302,1,Maps,,"['update', 'issue', 'be', 'fix', 'thank', 'great', 'application', 'use', 'great', 'application', 'daily', 'online', 'mode', 'could', 'tweed', 'bit', 'even_though', 'keep', 'download', 'map', 'update', 'great', 'application', 'still', 'require', 'go', 'online', 'find', 'place', 'go', 'online', 'fantastic', 'application', 'late', 'update', 'be', 'not', 'work', 'soon', 'open', 'map', 'late', 'update', 'shut', 'fantastic', 'application', 'return', 'home_screen', 'instal', 'late', 'update', 'instal', 'update', 'work', 'perfectly', 'love', 'instal', 'update', 'new', 'update', 'please_fix']",2019-02-11,610331,"update issue has been fixed, thank you! great application and i use great application daily. just the offline mode could be tweeked a bit even though i keep my downloaded maps updated great application still requires me to go online to find a place then go offline again. other than that, a fantastic application. this latest update is not working, as soon as i open maps this latest update shuts other than that, a fantastic application down and i am returned to home screen. if i uninstall this latest update i uninstall the update works perfectly and i love i uninstall the update. just this new update please fix ver ..",5,update issue has been fixed thank you great application and i use great application daily just the online mode could be tweed a bit even though i keep my downloaded map updated great application still requires me to go online to find a place then go online again other than that a fantastic application this latest update is not working a soon a i open map this latest update shuts other than that a fantastic application down and i am returned to home screen if i instal this latest update i instal the update work perfectly and i love i instal the update just this new update please fix ver,Raman Baaliah,,
8303,8303,1,Maps,,"['remove', 'option', 'quickly', 'orient', 'map', 'north', 'option', 'quickly', 'orient', 'map', 'north', 'be', 'bury', 'option', 'use', 'application', 'dozen', 'time', 'day', 'navigate', 'work', 'orient', 'north', 'demand', 'something', 'use', 'nearly', 'time', 'use', 'application', 'way', 'do', 'exactly', 'seem', 'intend', 'finding', 'bearing', 'phone', 'not', 'orient', 'enough', 'know', 'way', 'move', 'thus', 'prevent', 'auto', 'orientation', 'properly', 'line', 'save', 'dozen', 'minute', 'day', 'hour', 'week', 'fix']",2019-02-12,610332,"they removed the option to quickly orient the map north. now the option to quickly orient the map north is buried in the options. i use this application dozens of times a day to navigate for work, and orienting north on demand was something i used nearly every time i used the application, as a way to do exactly what it seemed to be intended for, finding bearings when my phone was not oriented enough to know which way it was moving, thus preventing the auto orientation from properly lining up. this saved me dozens of minutes a day, and hours a week. fix",1,they removed the option to quickly orient the map north now the option to quickly orient the map north is buried in the option i use this application dozen of time a day to navigate for work and orienting north on demand was something i used nearly every time i used the application a a way to do exactly what it seemed to be intended for finding bearing when my phone was not oriented enough to know which way it was moving thus preventing the auto orientation from properly lining up this saved me dozen of minute a day and hour a week fix,Mitchell Ensley,,
8305,8305,1,Maps,,"['tideline', 'doe', 'not', 'work', 'hawes', 'professional', 'even', 'use', 'navigation', 'follow', 'route', 'phone', 'be', 'gps', 'definitely', 'know', 'doe', 'not', 'get', 'record', 'have', 'location', 'sharingtimeline', 'set', 'turn', 'also', 'give', 'option', 'select', 'method', 'public_transport', 'bus', 'train', 'prefer', 'method', 'doe', 'not', 'achieve', 'travel', 'specific', 'agencytransport', 'provider', 'would', 'really', 'useful', 'citymaper', 'doe', 'thing']",2019-02-11,610333,"timeline does not work with huawei p professional. even if i use navigation and follow a route, so my phone is gps definitely knows where i am, it just does not get recorded. i have all location sharing/timeline settings turned on. also please give us the option of selecting only one method of public transport ie bus or train? 'preferred method' does not achieve this. travel via a specific 'agency'/transport provider would be really useful too. citymapper does both of these things.",1,tideline doe not work with hawes p professional even if i use navigation and follow a route so my phone is gps definitely know where i am it just doe not get recorded i have all location sharingtimeline setting turned on also please give u the option of selecting only one method of public transport ie bus or train preferred method doe not achieve this travel via a specific agencytransport provider would be really useful too citymaper doe both of these thing,Claire Wilkinson,,
8306,8306,1,Maps,,"['use', 'provide', 'star', 'review', 'map', 'late', 'be', 'do', 'thing', 'be', 'really', 'get', 'nerve', 'get', 'feature', 'be', 'identify', 'have', 'be', 'ask', 'review', 'say', 'place', 'map', 'get', 'wrong', 'sometimes', 'be', 'cool', 'wrong', 'even', 'give', 'option', 'say', 'have', 'not', 'be', 'be', 'not', 'cool', 'be', 'map', 'repeatedly', 'ask', 'review', 'place', 'have', 'repeatedly', 'tell', 'wrong', 'have', 'not', 'be', 'fix', 'rating', 'improve']",2019-02-09,610338,"i used to provide a -star review for maps, but of late, it is doing one thing that is really getting on my nerves. i get that one of the features is to identify where i have been, and then ask me to review said place. maps gets this wrong sometimes, and that is cool too. this wrong even gives you the option to say ""i have not been there"". but what is not cool is maps repeatedly asking for reviews of places i have repeatedly told this wrong i have not been to. fix this, and the rating improves again.",2,i used to provide a star review for map but of late it is doing one thing that is really getting on my nerve i get that one of the feature is to identify where i have been and then ask me to review said place map get this wrong sometimes and that is cool too this wrong even give you the option to say i have not been there but what is not cool is map repeatedly asking for review of place i have repeatedly told this wrong i have not been to fix this and the rating improves again,A Google User,,
8307,8307,1,Maps,,"['galaxy', 'go', 'completely', 'mute', 'listening', 'music', 'samsung', 'music', 'application', 'connection', 'car', 'stereo', 'navigating', 'use', 'goole', 'map', 'sometimes', 'get', 'sound', 'back', 'hold', 'volume', 'nav', 'voice', 'be', 'speak', 'usually', 'have', 'exit', 'samsung', 'music', 'application', 'entirely', 'nobody', 'seem', 'know', 'fix']",2019-02-12,610335,"my galaxy s+ will go completely mute when listening to music through the samsung music application through the aux connection to my car stereo, and navigating using google maps. i can sometimes get sound back by holding volume up if the nav voice is speaking, but usually i have to exit the samsung music application entirely. nobody seems to know how to fix this.",1,my galaxy s will go completely mute when listening to music through the samsung music application through the aux connection to my car stereo and navigating using goole map i can sometimes get sound back by holding volume up if the nav voice is speaking but usually i have to exit the samsung music application entirely nobody seems to know how to fix this,Alex Musa,,
8308,8308,1,Maps,,"['soon', 'open', 'application', 'application', 'show', 'blue_dot', 'location', 'cone', 'show', 'heading', 'application', 'know', 'way', 'face', 'get', 'walk', 'direction', 'show', 'right', 'away', 'direction', 'face', 'drive', 'mode', 'not', 'show', 'direction', 'head', 'block', 'be', 'design', 'choice', 'application', 'be', 'hide', 'head', 'info', 'point', 'need', 'application', 'poorly', 'do']",2019-02-11,610340,"as soon as i open the application, the application shows the blue dot of my location and a cone showing my heading. so the application knows which way i am facing. if i get walking directions, same it shows *right away* which direction i am facing. but in drive mode, it *will not* show the direction i am heading until after about  blocks. this is a design choice. the application is hiding my heading info at the point where i need the application most. very poorly done.",1,a soon a i open the application the application show the blue dot of my location and a cone showing my heading so the application know which way i am facing if i get walking direction same it show right away which direction i am facing but in drive mode it will not show the direction i am heading until after about block this is a design choice the application is hiding my heading info at the point where i need the application most very poorly done,A Google User,,
8309,8309,1,Maps,,"['while_driving', 'route', 'be', 'fix', 'route', 'doe', 'not', 'show', 'alternate', 'route', 'be', 'big', 'problem', 'mumbaiwhem', 'take', 'alternate', 'route', 'route', 'keep', 'ask', 'take', 'turn', 'have', 'go', 'back', 'select', 'destination', 'show', 'correct', 'one', 'recently', 'also', 'note', 'show', 'farth', 'road', 'take', 'journey', 'be', 'way', 'could', 'give', 'feedback', 'application', 'route', 'lack', 'function', 'rest', 'be', 'ok']",2019-02-10,610337,while driving once the route is fixed the route does not show the alternate route which is a big problem here in mumbai.whem i am taking the alternate route the route keeps asking to take you turn again and again .i have to go back select the destination again and then shows the correct one. recently also noted that its showing the farthest roads to take journey. there is no way we couls give feedback kn the application since the route lacks function . rest is ok,3,while driving once the route is fixed the route doe not show the alternate route which is a big problem here in mumbaiwhem i am taking the alternate route the route keep asking to take you turn again and again i have to go back select the destination again and then show the correct one recently also noted that its showing the farthest road to take journey there is no way we could give feedback kn the application since the route lack function rest is ok,Sumit Hegde,,
8310,8310,1,Maps,,"['huge', 'fan', 'goole', 'map', 'like', 'application', 'use', 'application', 'half', 'decade', 'goole', 'map', 'impressively', 'smart', 'route', 'accurate', 'effective', 'unfortunately', 'update', 'goole', 'map', 'somewhere', 'end', 'perspective', 'goole', 'map', 'completely', 'change', 'perspective', 'goole', 'map', 'bad', 'update', 'ever', 'start', 'use', 'goole', 'map', 'perspective', 'goole', 'map', 'become', 'unreliable', 'wrong', 'route', 'perspective', 'goole', 'map', 'way', 'suck', 'walk', 'please_fix', 'issue', 'thank']",2019-02-13,610339,"i am a huge fan of google maps. i liked this application and using this application for more than half decade. google maps was impressively smart at suggesting/indicating routes (accurate and effective)! unfortunately, after updated google maps (somewhere around end of ) my perspective on google maps was completely changed. my perspective on google maps was worst update ever since i started using google maps. my perspective on google maps became unreliably wrong at suggesting/indicating routes! my perspective on google maps way more sucks when walking! please fix the issues! thanks!",1,i am a huge fan of goole map i liked this application and using this application for more than half decade goole map was impressively smart at sugestingindicating route accurate and effective unfortunately after updated goole map somewhere around end of my perspective on goole map was completely changed my perspective on goole map was worst update ever since i started using goole map my perspective on goole map became unreliable wrong at sugestingindicating route my perspective on goole map way more suck when walking please fix the issue thanks,Infini T,,
8312,8312,1,Maps,,"['use', 'like', 'application', 'ever', 'application', 'get', 'lose', 'hate', 'glad', 'actually', 'have', 'good', 'sense', 'direction', 'would', 'be', 'strand', 'update', 'get', 'lose', 'goole', 'map', 'crappy', 'direction', 'enter', 'everything', 'possible', 'address', 'city', 'state', 'zip', 'application', 'still', 'manage', 'get', 'lose', 'update', 'route', 'especially', 'la', 'vega', 'nv', 'be', 'mad', 'construction', 'go', 'lot', 'confusion']",2019-02-15,610342,"i used to like this application but ever since this application got me lost, i hate. i am so glad that i actually have a good sense of direction or i would had been stranded. update! i got lost. again, because or google maps crappy directions. i entered everything possible, the address, city, state, and zip and this application still managed to get me lost! please update your routes especially in las vegas nv, there is mad construction going on and a lot of confusion",1,i used to like this application but ever since this application got me lost i hate i am so glad that i actually have a good sense of direction or i would had been stranded update i got lost again because or goole map crappy direction i entered everything possible the address city state and zip and this application still managed to get me lost please update your route especially in la vega nv there is mad construction going on and a lot of confusion,Crystal Olumba,,
8314,8314,1,Maps,,"['use', 'great', 'gps', 'navigation', 'application', 'tell', 'wrong_direction', 'turn', 'thruway', 'field', 'oncome', 'traffic', 'seriously', 'need', 'fix', 'glitch', 'believe', 'start', 'new', 'update', 'not', 'be', 'long', 'couple', 'week', 'maybe']",2019-02-14,610344,"this used to be a great gps navigation application. now this tells me wrong directions and to turn off the thruway into a field or towards oncoming traffic. seriously need to fix the glitches. believe this started after the new update, has not been long a couple of weeks maybe at most",2,this used to be a great gps navigation application now this tell me wrong direction and to turn off the thruway into a field or towards oncoming traffic seriously need to fix the glitch believe this started after the new update has not been long a couple of week maybe at most,Cassie Majecki,,
