index,Unnamed: 0,Bug_report,appTitle,bug_report,comment,date,id,original_text,score,text,userName,Unnamed: 12,Unnamed: 13
46364,28772,1,Maps,,"['application', 'seem', 'get', 'slow', 'slow', 'be', 'difficult', 'use', 'load', 'poorly']",2019-03-31,157461,The app seems to get slower and slower. It's very difficult to use since it loads so poorly.,2,the application seems to get slower and slower it is very difficult to use since it load so poorly,Craig Hayes,,
46365,28773,1,Maps,,"['trash', 'direction', 'super', 'slow', 'pas', 'turn', 'tell', 'way', 'often']",2019-03-30,157462,trash. directions are super slow. I pass my turn before it tells me way too often,2,trash direction are super slow i pas my turn before it tell me way too often,David Williams,,
46366,28774,1,Maps,,"['moment', 'help', 'moment', 'reset', 'moment', 'lag', 'moment', 'slow', 'moment', 'moment', 'confuse', 'horrible', 'application', 'not', 'useful']",2019-03-31,157463,its dosent help me at all it resets it lags its slow it baf its confuseing horrible app not uselful at all,1,its moment help me at all its moment reset its moment lag its moment slow its moment baf its moment confusing horrible application not useful at all,Edd,,
46371,28779,1,Maps,,"['lag', 'stop', 'work', 'moment', 'press', 'direction', 'already', 'unusual', 'repeat', 'problem', 'still']",2019-03-28,157468,"Lags n stop working the moment, i press for Direction - Already unistall n reupdated. the problem still there.",1,lag n stop working the moment i press for direction already unusual n repeated the problem still there,Randomist Eve,,
46372,28780,1,Maps,,"['face', 'lot', 'problem', 'goole', 'map', 'phone', 'goole', 'map', 'not', 'working_properly']",2019-03-27,157469,I am facing lot of problems from Google maps in my phone the Google map was not working properly,1,i am facing lot of problem from goole map in my phone the goole map was not working properly,Sai Raj Nethikar,,
46373,28781,1,Maps,,"['add', 'stop', 'option', 'keep', 'disappear', 'say', 'stop', 'green', 'line', 'not', 'make']",2019-03-27,157470,the add a stop option keeps disappearing and it says that two stops on the green line can not be made,1,the add a stop option keep disappearing and the say that two stop on the green line can not be made,wild one,,
46375,28783,1,Maps,,"['having_trouble', 'keep', 'get', 'map', 'not', 'work', 'close', 'application', 'even', 'application', 'be', 'not', 'even', 'open', 'not', 'open', 'application']",2019-03-30,157472,having trouble as keep getting maps not working close app even when the app isn't even open. I can't open the app now,4,having trouble a keep getting map not working close application even when the application is not even open i can not open the application now,Keith Bonner,,
46376,28784,1,Maps,,"['request', 'update', 'miss', 'road', 'not', 'respect', 'even', 'receive', 'confirmation', 'request', 'update', 'miss', 'road']",2019-03-21,157473,requested update of the missing road was not respected even if I received confirmation from them.,1,requested update of the missing road was not respected even if i received confirmation from requested update of the missing road,Jasmin Palos,,
46377,28785,1,Maps,,"['new', 'update', 'not', 'be', 'able', 'use', 'goole', 'map', 'be', 'get', 'stick', 'current_location']",2019-03-27,157474,After new update ...i am not been able to use google map ...it is getting stuck in current location only.,1,after new update i am not been able to use goole map it is getting stuck in current location only,Ankur pandey,,
46378,28786,1,Maps,,"['use', 'professional', 'map', 'not', 'working_properly', 'map', 'not', 'working_properly', 'show', 'blank', 'page']",2019-03-20,157475,I'm using Redmi note 6 pro . Gmaps I not working properly . It showing a blank page ..,1,i am using red note professional map i not working properly map i not working properly showing a blank page,A Google User,,
