index,Unnamed: 0,Bug_report,appTitle,bug_report,comment,date,id,original_text,score,text,userName,Unnamed: 12,Unnamed: 13
203630,186038,1,Maps,,"['late', 'update', 'gps', 'location', 'be', 'not', 'accurate', 'application', 'not', 'give', 'drive', 'direction', 'annoy', 'still', 'have', 'issue', 'fix', 'initially', 'last', 'update']",2019-05-22,367955,After latest update gps location is not as accurate and the app won't give me driving directions... Very annoying... still having the issue which was fixed initially during the last update,2,after latest update gps location is not a accurate and the application will not give me driving direction very annoying still having the issue which was fixed initially during the last update,Chris Yagliyan,,
203644,186052,1,Maps,,"['issue', 'freeze', 'lot', 'wrong', 'direction', 'loading', 'speed', 'doe', 'not', 'show', 'road', 'be', 'construction']",2019-05-25,367988,"some or other issues are there. freezing lot, wrong direction & loading speed. Does not shows road which is in under construction.",1,some or other issue are there freezing lot wrong direction and loading speed doe not show road which is in under construction,manju s,,
203645,186053,1,Maps,,"['sometime', 'tuck', 'irritating']",2019-05-25,367989,sometime it was stucked and irritating,1,sometime it was tucked and irritating,dinesh kumar,,
203647,186055,1,Maps,,"['freeze', 'lie', 'especially', 'need', 'able', 'shut', 'ad', 'application', 'need', 'memory', 'device', 'be', 'not', 'slow', 'get', 'screen']",2019-05-25,368000,"Freezes, laggy, especially when needed the most. Should be able to shut off all the ads, the app needs the memory and my device isn't slow. Please get all that other bs off my screen.",2,freeze lay especially when needed the most should be able to shut off all the ad the application need the memory and my device is not slow please get all that other b off my screen,A Google User,,
203649,186057,1,Maps,,"['be', 'update', 'nearly', 'week', 'still', 'doe', 'weird', 'thing', 'take', 'backwards', 'not', 'forward', 'take', 'long', 'time', 'find', 'have', 'people', 'complain', 'bug', 'be', 'slow', 'time', 'be', 'problem', 'do', 'guy', 'know', 'do', 'phone', 'be', 'different', 'people', 'think', 'doe', 'not', 'aps', 'work', 'definitely', 'look']",2019-05-25,368003,There's update nearly every week and it still does weird things like take you backwards not forward and it takes a long time to find where you are. now you have people complaining it has bugs and it's slower than before every time there's a problem do you guys know what you're doing. and every phone is different people think no it doesn't the apps work definitely looks like,1,there is update nearly every week and it still doe weird thing like take you backwards not forward and it take a long time to find where you are now you have people complaining it has bug and it is slower than before every time there is a problem do you guy know what you are doing and every phone is different people think no it doe not the aps work definitely look like,A Google User,,
203655,186063,1,Maps,,"['work', 'time', 'gps', 'feature', 'be', 'decent', 'enough', 'free', 'need', 'update', 'detour', 'rating', 'feature', 'rating', 'store', 'restaurant', 'need', 'fix', 'try', 'rate', 'business', 'leave', 'comment', 'business', 'always', 'stop', 'middle', 'sentence', 'go', 'back', 'begin', 'comment', 'be', 'really', 'annoying', 'business', 'also', 'sometimes', 'not', 'even', 'load', 'rating', 'application', 'need', 'bug', 'fix']",2019-05-25,368012,Works ok most of the time. GPS feature is decent enough for being free but needs to be updated for detours. The rating feature for rating stores and restaurants needs fixed because when I try to rate a business and leave a comment it always stops in the middle of a sentence and goes back to the beginning of the comment which is really annoying. It also will sometimes not even load my rating. This app needs the bugs fixed,2,work ok most of the time gps feature is decent enough for being free but need to be updated for detour the rating feature for rating store and restaurant need fixed because when i try to rate a business and leave a comment a business always stop in the middle of a sentence and go back to the beginning of the comment which is really annoying a business also will sometimes not even load my rating this application need the bug fixed,Ryan Smith,,
203658,186066,1,Maps,,"['sometimes', 'give', 'wrong', 'direction']",2019-05-25,368018,sometimes it gives me the wrong directions,3,sometimes it give me the wrong direction,A Google User,,
203659,186067,1,Maps,,"['give', 'wrong', 'direction', 'half', 'time', 'constantly', 'say', 'search', 'signal', 'help']",2019-05-25,368019,gives me wrong directions half of the time and constantly says searching for signal. can you help with this,1,give me wrong direction half of the time and constantly say searching for signal can you help with this,Joseph Belloc,,
203661,186069,1,Maps,,"['map', 'would', 'fine', 'map', 'would', 'not', 'show', 'map', 'upside', 'tired', 'driving', 'phone', 'upside', 'fix']",2019-05-25,368023,The map would be fine if it would not show it upside down. Tired of driving with the phone upside down. Please fix this!!!,1,the map would be fine if the map would not show the map upside down tired of driving with the phone upside down please fix this,Jessica F,,
203662,186070,1,Maps,,"['have', 'hard', 'time', 'get', 'work']",2019-05-25,368027,I have had a hard time getting it to work at all.,1,i have had a hard time getting it to work at all,Maranda Moise,,
