tweet-id,timestamp,text,app_name,comment,bug_report
1097049776527429633,2019-02-17 08:27:03,@Outlook I have old PST files from 2007 and 2009. Outlook265 cannot import these (error message). How to import these old PST outlook files?,outlook,"['have', 'old', 'pst', 'file', 'outlook', 'can', 'not', 'import', 'error_message', 'import', 'old', 'pst', 'outlook', 'file']",1
1091665383742992384,2019-02-02 11:51:24,"I am also having the same issue and same screen. Changed password and recovered account after suspicious activity emails this morning. Can't even access the recovery form. App, mobile site and web site all same issue.",outlook,"['also', 'have', 'issue', 'screen', 'change', 'password', 'recover', 'account', 'suspicious_activity', 'email', 'morning', 'can', 'not', 'even', 'access', 'recovery', 'form', 'app', 'mobile', 'site', 'web', 'site', 'issue']",1
1098317559877767169,2019-02-20 20:24:46,"@Outlook any suggestions for why the Outlook iOS app is hanging up during the authentication step when adding a Gmail account?

The bar just keeps moving along like it cannot connect to the authentication service. pic.twitter.com/xivzTU7oml",outlook,"['suggestion', 'outlook', 'io', 'app', 'be', 'hang', 'authentication', 'step', 'add', 'gmail', 'account', 'bar', 'keep', 'move', 'along', 'can', 'not', 'connect', 'authentication', 'service', 'pic_twitter', 'com', 'xivztu', 'oml']",1
1098014823953002501,2019-02-20 00:21:48,"Not anymore. After heading back to  , it worked again, no more issues. I suggest providing more error info so that your support staff can get more info when a user has unknown issues, rather than throwing up your hands and saying ""we don't know either""",outlook,"['not', 'anymore', 'head', 'back', 'work', 'issue', 'suggest', 'provide', 'error', 'info', 'support', 'staff', 'get', 'info', 'user', 'unknown', 'issue', 'rather', 'throw', 'hand', 'say', 'do', 'not', 'know', 'either']",1
1097880464990310401,2019-02-19 15:27:55,@Outlook I am getting an error message out Outlook app for Android. It happens when I am trying to add an account. Any issues? #outlook,outlook,"['get', 'error_message', 'outlook', 'app', 'android', 'happen', 'try', 'add', 'account', 'issue', 'outlook']",1
1097879576984862721,2019-02-19 15:24:23,@Outlook @Microsoft @microsofttech @microsoftsuppot I can’t get in touch with anyone to help fix my email! Online troubleshooting is not effective! PLEASE help!!!!,outlook,"['get', 'touch', 'anyone', 'help', 'fix', 'email', 'online', 'troubleshooting', 'be', 'not', 'effective', 'help']",1
1094494866485186560,2019-02-10 07:14:45,"It happens to me, too. I hibernate my computer and every week or so (probably over the weekend hibernation), I get back to this unformatted ""The custom error module does not recognize this error."" message.",outlook,"['happen', 'hibernate', 'computer', 'week', 'probably', 'weekend', 'hibernation', 'get', 'back', 'unformatted', 'custom', 'error', 'module', 'do', 'not', 'recognize', 'error_message']",1
1094346249539444737,2019-02-09 21:24:12,"@outlook have to stop blocking by lying there was an error :(. stop that im tired of seeing it, its like ther was connnection problem, every time I go to  ",outlook,"['have', 'stop', 'block', 'lie', 'error', 'stop', 'be', 'tired', 'seeing', 'ther', 'connnection', 'problem', 'time', 'go']",1
1094274234946187264,2019-02-09 16:38:02,"@outlook have to stop blocking me, lying about error. it has been going on for hours. stop those abuses.",outlook,"['have', 'stop', 'block', 'lie', 'error', 'be', 'go', 'hour', 'stop', 'abuse']",1
1094261152735870977,2019-02-09 15:46:03,"@Outlook  have to stop blocking, by ,lying that ther was an error. if its the connection, then how come I could tweet you Q",outlook,"['have', 'stop', 'block', 'lie', 'ther', 'error', 'connection', 'come', 'could', 'tweet']",1
