index,Unnamed: 0,Bug_report,appTitle,bug_report,comment,date,id,original_text,score,text,userName,Unnamed: 12,Unnamed: 13
41544,23952,1,Google_Music,,"['be', 'application', 'sleep', 'feature', 'cause', 'application', 'close', 'second', 'remove', 'application', 'sleep', 'list', 'application', 'work', 'fine', 'upgrade', 'samsung', 'application', 'crash', 'second', 'play', 'music', 'render', 'music', 'subscription', 'useless']",2019-03-17,267128,"It's the App Sleep feature causing the app to close after 10 seconds, remove it from the sleep list and it works fine again! Since upgrading to Samsung OneUI the app crashes after 10 seconds of playing music rendering my music subscription useless.",1,it is the application sleep feature causing the application to close after second remove the application from the sleep list and the application work fine again since upgrading to samsung one the application crash after second of playing music rendering my music subscription useless,Richard Simmons,,
41545,23953,1,Google_Music,,"['could', 'rate', 'would', 'want', 'fix', 'issue', 'goole', 'music', 'be', 'useless', 'outdate', 'not', 'even', 'use', 'music', 'buy', 'externally', 'application', 'have', 'video', 'want', 'edit', 'music', 'have', 'try', 'goggle', 'everything', 'get', 'goole', 'music', 'use', 'stupid', 'application', 'waste', 'money', 'buy', 'music']",2019-03-17,267131,If I could rate a zero I would unless they want to fix the issue. Google music is useless and outdated. you can't even use music you bought externally from the app! I have videos I want to edit music to but I have tried and googled everything to get MY music for my used stupid app and waste of money to buy music!!,1,if i could rate a zero i would unless they want to fix the issue goole music is useless and outdated you can not even use music you bought externally from the application i have video i want to edit music to but i have tried and goggled everything to get goole music for my used stupid application and waste of money to buy music,Trey Williams,,
41546,23954,1,Google_Music,,"['use', 'happy', 'application', 'unload', 'music', 'library', 'rip', 'cd', 'have', 'rebuild', 'playlist', 'song', 'longer', 'phone', 'lead', 'big', 'sin', 'application', 'longer', 'hold', 'select', 'song', 'dot', 'close', 'edge', 'time', 'accidentally', 'scroll', 'useless', 'interface', 'goole', 'reassign', 'person', 'approve', 'application', 'something', 'responsibility']",2019-03-08,267129,"I used to be happy with this app. but I uploaded my music from my library (ripped from CDs) and now I have to rebuild my playlists because he songs are no longer on my phone. This leads me to the biggest sin with this app- you can no longer hold to select songs, and the ""more"" dots are so close to the edge that most of the time you accidentally scroll. What a useless interface. Google should reassign the person who approved this app to something with less responsibility.",2,i used to be happy with this application but i unloaded my music from my library ripped from cd and now i have to rebuild my playlist because he song are no longer on my phone this lead me to the biggest sin with this application you can no longer hold to select song and the more dot are so close to the edge that most of the time you accidentally scroll what a useless interface goole should reassign the person who approved this application to something with le responsibility,A Google User,,
41553,23961,1,Google_Music,,"['let', 'fast', 'forward', 'rewind', 'android', 'auto', 'be', 'joke', 'regularly', 'redownload', 'song', 'have', 'listen', 'song', 'corrupt', 'refuse', 'play', 'not', 'undo', 'thumb', 'accident', 'be', 'difficult', 'use', 'not', 'put', 'couture', 'music', 'application', 'instead', 'make']",2019-03-07,267138,let me fast forward or rewind in android auto. this is a joke. regularly redownloads songs ive listened to. songs corrupt and refuse to play. you cant undo thumbing down by accident. your ui is difficult to use. why cant you put youtube music into this app instead of making another.,1,let me fast forward or rewind in android auto this is a joke regularly redownloads song i have listened to song corrupt and refuse to play you can not undo thumbing down by accident your ui is difficult to use why can not you put couture music into this application instead of making another,Ramadan Sali,,
41554,23962,1,Google_Music,,"['remove', 'auto', 'skip', 'feature', 'happen', 'song', 'dislike', 'add', 'feature', 'manage', 'song', 'rating', 'instead', 'reset', 'song', 'have', 'dislike', 'many', 'song', 'accident', 'have', 'easy', 'way', 'fix', 'accident', 'raise', 'be', 'fix']",2019-03-04,267139,"Please remove the auto skip feature that happens when songs are disliked, and add a feature to manage song ratings instead of just resetting them. I have disliked too many songs I like by accident and have no easy way of fixing it. I'll raise this to five stars when that's fixed.",1,please remove the auto skip feature that happens when song are disliked and add a feature to manage song rating instead of just resetting song i have disliked too many song i like by accident and have no easy way of fixing accident i will raise this to five star when that is fixed,Shannon Dehlin,,
41558,23966,1,Google_Music,,"['be', 'way', 'find', 'total', 'time', 'play', 'music', 'playlist', 'see', 'song', 'playlist', 'length', 'minutesecond', 'song', 'not', 'find', 'total', 'time', 'great', 'be', 'large', 'pet', 'eve']",2019-03-09,267143,"Is there a way to find the total time to play all of the music in a playlist? I can see the songs in a playlist, and the length (in minutes:seconds) of each song, but I can't find a ""total time"". other than that its great. that is my largest pet peve.",1,is there a way to find the total time to play all of the music in a playlist i can see the song in a playlist and the length in minuteseconds of each song but i can not find a total time other than that its great that is my largest pet eve,McKinley W.,,
41559,23967,1,Google_Music,,"['be', 'not', 'buy', 'song', 'anymore', 'today_learne', 'subscription', 'change', 'way', 'work', 'pc', 'samsung', 'tab', 'professional', 'work', 'device', 'not', 'samsung_galaxy', 'note', 'go', 'loose', 'customer', 'keep', 'add', 'aps', 'ridiculously', 'preview', 'song', 'subscription', 'have', 'download', 'buy', 'music', 'need', 'download', 'music', 'stupid']",2019-03-05,267144,"That's it I won't buy any songs from here anymore til Subcription are changed to the way it was. Works on PC and Samsung Tab Pro WHY only works on these devices, and Not my Samsung Galaxy Note 5?? You going to loose customers if you keep adding $$$ to these Apps. Redicolously to preview a song with a Subscription??!! I've downloaded and bought all the music and needing to download them again - stupid!!",1,that is it i will not buy any song from here anymore today i learned subscription are changed to the way it was work on pc and samsung tab professional why only work on these device and not my samsung galaxy note you going to loose customer if you keep adding to these aps ridiculously to preview a song with a subscription i have downloaded and bought all the music and needing to download all the music again stupid,Santi Lawson,,
41560,23968,1,Google_Music,,"['bad', 'application', 'music_player', 'equalizer', 'be', 'remove', 'audio', 'quality', 'be', 'awful', 'audio', 'quality', 'fault', 'application', 'coz', 'have', 'try', 'music', 'sound', 'good', 'be', 'disturbance', 'unturned', 'radio', 'fix', 'issue', 'soon_possible', 'device', 'be', 'asks_zenfone', 'gb', 'not', 'click', 'dot', 'song']",2019-03-10,267145,Worst app as a music player. Equilizer is removed. Audio quality is awful and its the fault of this app coz i have tried on other apps music sounds good. There is this disturbance like an untuned radio. Pls fix this issue ASAP. Device is Asus Zenfone Max Pro M2 6GB. Can't click on 3 dots of a song.,1,worst application a a music player equalizer is removed audio quality is awful and audio quality the fault of this application coz i have tried on other aps music sound good there is this disturbance like an unturned radio please fix this issue a soon a possible device is asks zenfone max professional m gb can not click on dot of a song,Raj Patnaik,,
41561,23969,1,Google_Music,,"['first', 'use', 'able', 'listen', 'look', 'music', 'update', 'could', 'not', 'do', 'buy', 'something', 'think', 'be', 'crazy', 'be', 'application', 'download', 'phone', 'not', 'fully', 'utilize']",2019-03-20,267147,at first I used to be able to listen and look up music but then when it updated I couldn't do any of that without buying something. I think that's crazy because it's a app that was downloaded with my phone and now it can't be fully utilized.,1,at first i used to be able to listen and look up music but then when it updated i could not do any of that without buying something i think that is crazy because it is a application that was downloaded with my phone and now it can not be fully utilized,A Google User,,
41565,23973,1,Google_Music,,"['be', 'good', 'shuffle', 'function', 'doe', 'not', 'really', 'shuffle', 'shuffle', 'function', 'play', 'song']",2019-03-22,267150,"It's good but the shuffle function doesn't really shuffle, it just plays the same songs over and over.",3,it is good but the shuffle function doe not really shuffle the shuffle function just play the same song over and over,Produced By Ethan,,
