tweet-id,timestamp,likes,replies,retweets,text
1097049776527429633,2019-02-17 08:27:03,0,1,0,@Outlook I have old PST files from 2007 and 2009. Outlook265 cannot import these (error message). How to import these old PST outlook files?
1097049776527429633,2019-02-17 08:27:03,0,1,0,@Outlook I have old PST files from 2007 and 2009. Outlook265 cannot import these (error message). How to import these old PST outlook files?
1091665383742992384,2019-02-02 11:51:24,0,1,0,"I am also having the same issue and same screen. Changed password and recovered account after suspicious activity emails this morning. Can't even access the recovery form. App, mobile site and web site all same issue."
1091665383742992384,2019-02-02 11:51:24,0,1,0,"I am also having the same issue and same screen. Changed password and recovered account after suspicious activity emails this morning. Can't even access the recovery form. App, mobile site and web site all same issue."
1098317559877767169,2019-02-20 20:24:46,2,1,0,"@Outlook any suggestions for why the Outlook iOS app is hanging up during the authentication step when adding a Gmail account?

The bar just keeps moving along like it cannot connect to the authentication service. pic.twitter.com/xivzTU7oml"
1098014823953002501,2019-02-20 00:21:48,0,1,0,"Not anymore. After heading back to http://outlook.com , it worked again, no more issues. I suggest providing more error info so that your support staff can get more info when a user has unknown issues, rather than throwing up your hands and saying ""we don't know either"""
1098004097381339136,2019-02-19 23:39:11,0,1,0,Aww . Summer 07' or 09'. I hope she doesn't see this or else I'm in trouble for not remembering. Lol.
1097880464990310401,2019-02-19 15:27:55,0,1,0,@Outlook I am getting an error message out Outlook app for Android. It happens when I am trying to add an account. Any issues? #outlook
1097879576984862721,2019-02-19 15:24:23,0,2,0,@Outlook @Microsoft @microsofttech @microsoftsuppot I can’t get in touch with anyone to help fix my email! Online troubleshooting is not effective! PLEASE help!!!!
1098317559877767169,2019-02-20 20:24:46,2,1,0,"@Outlook any suggestions for why the Outlook iOS app is hanging up during the authentication step when adding a Gmail account?

The bar just keeps moving along like it cannot connect to the authentication service. pic.twitter.com/xivzTU7oml"
1098014823953002501,2019-02-20 00:21:48,0,1,0,"Not anymore. After heading back to http://outlook.com , it worked again, no more issues. I suggest providing more error info so that your support staff can get more info when a user has unknown issues, rather than throwing up your hands and saying ""we don't know either"""
1098004097381339136,2019-02-19 23:39:11,0,1,0,Aww . Summer 07' or 09'. I hope she doesn't see this or else I'm in trouble for not remembering. Lol.
1097880464990310401,2019-02-19 15:27:55,0,1,0,@Outlook I am getting an error message out Outlook app for Android. It happens when I am trying to add an account. Any issues? #outlook
1097879576984862721,2019-02-19 15:24:23,0,2,0,@Outlook @Microsoft @microsofttech @microsoftsuppot I can’t get in touch with anyone to help fix my email! Online troubleshooting is not effective! PLEASE help!!!!
1094678534134599680,2019-02-10 19:24:35,1,0,1,@Outlook fix yo shit
1094669966534733827,2019-02-10 18:50:32,0,0,0,"@Outlook 
""Delayed delivery options are client side in cached mode and server side in online mode. So, when you use Cached Exchange Mode, Outlook must be connected and open at the assigned delivery time for the delayed delivery message to be sent.""

? 
This seems hilariously bad."
1094494866485186560,2019-02-10 07:14:45,0,1,0,"It happens to me, too. I hibernate my computer and every week or so (probably over the weekend hibernation), I get back to this unformatted ""The custom error module does not recognize this error."" message."
