tweet-id,timestamp,likes,replies,retweets,text
1126491155288473600,2019-05-09 14:16:35,0,1,0,"@messenger - can you fix your ""tongue out"" emoji please? It turns replies from ""cheeky"" to ""creepy"" – all because the tongue goes the wrong way  pic.twitter.com/UOdbwY1VSc"
1126491155288473600,2019-05-09 14:16:35,0,1,0,"@messenger - can you fix your ""tongue out"" emoji please? It turns replies from ""cheeky"" to ""creepy"" – all because the tongue goes the wrong way  pic.twitter.com/UOdbwY1VSc"
1124678348901441536,2019-05-04 14:13:08,0,0,0,"@messenger; my client is trying to create an account and is getting this error message. Can you tell me why that maybe please?

kindest
#randomPRODUCTreviewer™
#customerSERVICE101™
#LifeStyleTIPs101™
#TechTIPs101™pic.twitter.com/AoVpPNpHkK"
1124566383868514305,2019-05-04 06:48:14,0,1,0,"@messenger why does my My Day crash everytime I try to check my posts and try to post a new one? Have this fixed asap, please."
1124678348901441536,2019-05-04 14:13:08,0,0,0,"@messenger; my client is trying to create an account and is getting this error message. Can you tell me why that maybe please?

kindest
#randomPRODUCTreviewer™
#customerSERVICE101™
#LifeStyleTIPs101™
#TechTIPs101™pic.twitter.com/AoVpPNpHkK"
1124566383868514305,2019-05-04 06:48:14,0,1,0,"@messenger why does my My Day crash everytime I try to check my posts and try to post a new one? Have this fixed asap, please."
1130194981581447168,2019-05-19 19:34:16,0,0,0,@messenger fix your shitty app
1130194981581447168,2019-05-19 19:34:16,0,0,0,@messenger fix your shitty app
1128778070255706112,2019-05-15 21:43:58,0,1,0,@messenger when i try to send links in messenger from fb they don't go through and then there's this ugly red error icon that i can't get rid of PLEASE fix this they're stressing me out
1128172332080562176,2019-05-14 05:36:59,0,1,0,I guess this is a parody account because the problem on my phone still is not fixed.I've re-reported the problem but guess I'm wasting my time.
1128778070255706112,2019-05-15 21:43:58,0,1,0,@messenger when i try to send links in messenger from fb they don't go through and then there's this ugly red error icon that i can't get rid of PLEASE fix this they're stressing me out
1128172332080562176,2019-05-14 05:36:59,0,1,0,I guess this is a parody account because the problem on my phone still is not fixed.I've re-reported the problem but guess I'm wasting my time.
1124000650373865472,2019-05-02 17:20:12,1,1,0,"Everything is cool, probably a temporary FNA issue. "
1123776075635539969,2019-05-02 02:27:49,0,0,0,"Yes, but small problem: stickers

Some stickers use black in their designs in a way that blends in with the background in dark mode, will there be a workaround to make the use of already designed stickers better? (E.g. white sticker borders/backgrounds)"
1124000650373865472,2019-05-02 17:20:12,1,1,0,"Everything is cool, probably a temporary FNA issue. "
1123776075635539969,2019-05-02 02:27:49,0,0,0,"Yes, but small problem: stickers

Some stickers use black in their designs in a way that blends in with the background in dark mode, will there be a workaround to make the use of already designed stickers better? (E.g. white sticker borders/backgrounds)"
