index,Unnamed: 0,Bug_report,appTitle,bug_report,comment,date,id,original_text,score,text,userName,Unnamed: 12,Unnamed: 13
252091,234499,1,Messenger,,"['switch', 'account', 'be', 'unreliable', 'always', 'make', 'log', 'have', 'log', 'instead', 'switch']",2019-02-05,527547,switching accounts is very unreliable. it always makes logs me out and i have to log in again instead of switching.,3,switching account is very unreliable it always make log me out and i have to log in again instead of switching,brandon smiler,,
252107,234515,1,Messenger,,"['have', 'problem', 'do', 'not', 'have', 'chat_head', 'do', 'phone', 'samsung']",2019-02-05,527564,I have a problem I don't have chat head any one can what can I do ?? my phone SAMSUNG A5 16,3,i have a problem i do not have chat head any one can what can i do my phone samsung a,mohamed ehab,,
252130,234538,1,Messenger,,"['be', 'pretty', 'good', 'application', 'update', 'thing', 'application', 'time', 'say', 'see', 'call', 'call', 'history', 'place', 'face', 'messenger', 'be', 'able', 'do', 'long', 'remember', 's', 'really', 'go', 'developer', 'address', 'information', 'be', 'hack', 'way', 'menlo', 'park', 'california', 'wth', 'be', 'really', 'go']",2019-02-05,527593,"is a pretty good app except they update the same things in the app every time saying you can now see you calls and call history all in the same place. Facebook Messenger has been able to do that for as long as I can remember, so whats really going on??? And the developer address information is ""1 Hacker Way Menlo Park, California 94025""..... WTH is really going on...",1,is a pretty good application except they update the same thing in the application every time saying you can now see you call and call history all in the same place face-on messenger has been able to do that for a long a i can remember so whats really going on and the developer address information is hacker way menlo park california wth is really going on,Justin Dickson,,
252189,234597,1,Messenger,,"['good', 'communication', 'lately', 'update', 'cause', 'bug', 'keep', 'get', 'sign', 'always', 'say', 'log', 'session_expired', 'whenever', 'try', 'log', 'take', 'try', 'get', 'time', 'time', 'even', 'say', 'application', 'be', 'not', 'instal']",2019-02-05,527657,"its good and all for communication, but lately all its updates are causing more and more bugs, it keeps getting me signed out, and it always says ""log in session expired"" whenever i try to log in, and it takes a few tries before i can get in, and this time, it even says that the application isn't installed",3,its good and all for communication but lately all its update are causing more and more bug its keep getting me signed out and its always say log in session expired whenever i try to log in and its take a few try before i can get in and this time this time even say that the application is not installed,Cyrus Borromeo,,
250442,232850,1,Messenger,,"['new', 'update', 'ruin', 'application', 'feature', 'clearing', 'chat', 'photo', 'everyone', 'even', 'receive', 'application']",2019-02-06,523750,new update ruined the app due to the feature of clearing chat and photo from everyone even after receiving it!,1,new update ruined the application due to the feature of clearing chat and photo from everyone even after receiving the application,,,
250450,232858,1,Messenger,,"['think', 'emosi', 'could', 'not', 'get', 'bad']",2019-02-06,523759,Just when I thought the emojis could not get worse... 🤦🏻‍♀️,1,just when i thought the emosi could not get worse,Kaitlin Montes,,
250721,233129,1,Messenger,,"['even_though', 'have', 'late', 'version', 'android', 'phone', 'do', 'not', 'even', 'change', 'appearance', 'seem', 'doe', 'not', 'have', 'new', 'feature', 'update', 'be', 'fake']",2019-02-06,524189,"Even though I have the latest version of andriod phone, the app(messenger) didn't even change in appearance and seems like it doesn't have new features after the update. THIS IS FAKE!",3,even though i have the latest version of android phone the aplicationmesenger did not even change in appearance and seems like it doe not have new feature after the update this is fake,Bter G,,
250725,233133,1,Messenger,,"['messenger', 'continue', 'become', 'bloated', 'cause', 'whole', 'application', 'perform', 'slow', 'comparison', 'messenger', 'use', 'video', 'be', 'not', 'uncommon', 'have', 'multiple', 'float', 'element', 'pop', 'make', 'frustrating', 'user', 'interface', 'experience', 'be', 'longer', 'great', 'application', 'be', 'bloated', 'piece', 'software', 'want', 'stop', 'use', 'cause', 'be', 'be', 'ingrain', 'people', 'be', 'phonesoftware', 'ecosystem']",2019-02-06,524194,"Messenger has continued to become more and more bloated, causing the whole app to perform slower in comparison to what it once was. Now when you use video chat, it's not uncommon to have multiple floating elements pop up and make it a frustrating user interface experience. It's no longer a great app. It's a bloated piece of software that no one wants to stop using cause it's been ingrained into people's phone/software ecosystem.",1,messenger has continued to become more and more bloated causing the whole application to perform slower in comparison to what messenger once was now when you use video chat it is not uncommon to have multiple floating element pop up and make it a frustrating user interface experience it is no longer a great application it is a bloated piece of software that no one want to stop using cause it is been ingrained into people is phonesoftware ecosystem,Sam Lee,,
250742,233150,1,Messenger,,"['update', 'damn', 'thing', 'doe', 'not', 'work', 'fix', 'damn', 'thing', 'zero_star', 'could']",2019-02-06,524213,"Since the update, the damn thing does not work!! Fix it!! ZERO STARS IF I COULD",1,since the update the damn thing doe not work fix the damn thing zero star if i could,Donna Hannon,,
250746,233154,1,Messenger,,"['doe', 'not', 'open', 'automatically', 'application', 'require', 'open', 'time', 'use']",2019-02-06,524217,"does not open automatically, the app requires opening every time for use",1,doe not open automatically the application requires opening every time for use,,,
250883,233291,1,Messenger,,"['application', 'allow', 'use', 'system', 'emosi', 'application', 'instead', 'default', 'face', 'emosi']",2019-02-06,524545,"I like it, except the app should allow me to use system emoji on it, instead of the default Facebook emojis.",1,i like it except the application should allow me to use system emosi on the application instead of the default face-on emosi,Patrick Fuller,,
250952,233360,1,Messenger,,"['keep', 'have', 'install', 'update', 'application', 'still', 'issue']",2019-02-06,524663,keep having to install updates yet the application still has issues.,1,keep having to install update yet the application still has issue,,,
251181,233589,1,Messenger,,"['would', 'have', 'be', 'star', 'happen', 'chat_head', 'recent', 'update', 'chat_head', 'be', 'main', 'reason', 'use', 'application', 'fix']",2019-02-06,525064,Would have been 5 star... What happened to the chat heads???? Since recent update theres no more chat heads. That's one of the main reasons i use this app!! PLEASE FIX!!,3,would have been star what happened to the chat head since recent update there no more chat head that is one of the main reason i use this application please fix,Christy Kropp,,
252054,234462,1,Messenger,,"['prefer', 'older_version', 'private', 'message', 'not', 'see', 'public', 'could', 'not', 'find', 'icon', 'private', 'message', 'be', 'away', 'face', 'several', 'year', 'find', 'difficult', 'use', 'take', 'hour', 'find', 'icon', 'forward', 'picture', 'do', 'not', 'like', 'star']",2019-02-06,527507,"Prefer the older version, private message were not seen by public. I couldn't find any icon for PM Private Message. Been away from Fb several years and find this difficult to use. Took me hours to find icon to forward pictures. Don't like it at all! -Star",1,prefer the older version private message were not seen by public i could not find any icon for pm private message been away from face-on several year and find this difficult to use took me hour to find icon to forward picture do not like it at all star,Sitar Sudhashini Lopamudra,,
252056,234464,1,Messenger,,"['do', 'keep', 'update', 'week', 'be', 'take', 'much', 'space', 'go', 'make', 'update', 'least', 'have', 'application', 'stop', 'crash', 'go', 'face', 'application']",2019-02-06,527509,why do you keep updating every week? this is just taking up so much space. and if you're going to make an update at least have the app stop crashing and same goes to FACEBOOK APP,2,why do you keep updating every week this is just taking up so much space and if you are going to make an update at least have the application stop crashing and same go to face-on application,Jona,,
