index,Unnamed: 0,Bug_report,appTitle,bug_report,comment,date,id,original_text,score,text,userName,Unnamed: 12,Unnamed: 13
210967,193375,1,Messenger,,"['s', 'application', 'do', 'update', 'be', 'not', 'work', 'give', 'fix', 'application']",2019-05-31,174521,whats up with this app i did update and now is not working. whats gives? fix it please.,1,whats up with this application i did update and now is not working whats give fix this application please,sergio ramirez,,
210968,193376,1,Messenger,,"['not', 'get', 'messager', 'work', 'right']",2019-05-31,174523,i cant get messager to work rightat all,1,i can not get messager to work right all,Debra Lowery,,
210969,193377,1,Messenger,,"['resent', 'update', 'completely', 'break', 'application']",2019-05-31,174527,the most resent update has completly broken the app.,1,the most resent update has completely broken the application,patrick osburn,,
210970,193378,1,Messenger,,"['update', 'suck', 'update', 'completely', 'suck', 'ask', 'permission', 'make', 'mandatory', 'get', 'yet', 'always', 'mess', 'freezing', 'amunistale', 'not', 'deal', 'update', 'update', 'crash', 'time', 'not', 'even', 'use']",2019-05-31,174528,Ur updates sucks ass... Update... It completely sucks asks for all the permissions and make it mandatory we get it yet its always messing up freezing. Im unistalling i cant deal... Update now it updates n has crashed 30 times not even using it,1,you are update suck as update it completely suck asks for all the permission and make it mandatory we get it yet it always messing up freezing i amunistaling i can not deal update now it update n has crashed time not even using it,C Jai,,
210971,193379,1,Messenger,,"['terrible', 'keep', 'crash', 'everytime', 'open', 'fix', 'delete', 'worthless', 'have', 'not', 'use']",2019-05-31,174529,terrible it keeps crashing everytime I open either fix it or I am deleting it its so worthless to have I can't use it,1,terrible it keep crashing everytime i open either fix it or i am deleting it it so worthless to have i can not use it,Jessica Lov,,
210972,193380,1,Messenger,,"['start', 'stop', 'work', 'send', 'feedback', 'response', 'have', 'install', 'response', 'install', 'response', 'seriously', 'not', 'happy', 'camper']",2019-05-31,174530,"this has started to stop working. i sent feedback but as of yet, no response...im having to un install it and then re install it... seriously!? not a happy camper",1,this has started to stop working i sent feedback but a of yet no response having to un install no response and then re install no response seriously not a happy camper,Kathy Jordan,,
210974,193382,1,Messenger,,"['ever', 'last', 'update', 'not', 'let', 'open', 'messenger']",2019-05-31,174534,ever since the last update it won't let me open messenger,1,ever since the last update it will not let me open messenger,502Legends,,
210976,193384,1,Messenger,,"['ever', 'last', 'auto', 'update', 'messenger', 'not', 'be', 'work', 'do', 'something']",2019-05-31,174538,ever since the last auto update my messenger has not been working! do something about this please!,1,ever since the last auto update my messenger has not been working do something about this please,Leah Harris,,
210979,193387,1,Messenger,,"['suck', 'plain', 'simple']",2019-05-31,174545,you suck! plain and simple!!!,1,you suck plain and simple,William Anderson,,
210980,193388,1,Messenger,,"['keep', 'say', 'stopped_working', 'have', 'uninstale', 'instal', 'stand', 'still', 'say', 'damn', 'thing', 'arnot', 'have', 'issue', 'update', 'unhappy', 'fix']",2019-05-31,174551,it keeps saying it has stopped working..i have uninstalled it and reinstalled it...and still says the same damn thing!! im not the only one having issues after updating it!! very unhappy please fix this!!!,1,it keep saying it has stopped working have uninstaled it and installed stand still say the same damn thing i arnot the only one having issue after updating it very unhappy please fix this,Patricia Wright,,
210981,193389,1,Messenger,,"['application', 'not', 'work', 'update', 'version']",2019-05-31,174555,App Not working after update version to 217.0.0.19.121,1,application not working after update version to,Hong Leanghuor,,
210983,193391,1,Messenger,,"['not', 'download', 'kiss', 'disappoint']",2019-05-31,174561,won't download x5. So disappointed.,1,will not download kiss so disappointed,RobLou Wangelin,,
210984,193392,1,Messenger,,"['bad', 'keep_stopping', 'could', 'not', 'get', 'messenger', 'keep', 'say', 'messenger', 'keep_stopping', 'piss']",2019-05-31,174563,"it was very bad it keeps stopping and i couldn't get into messenger at all it keeps saying ""messenger keeps stopping"" and that pissed me off like fr fr.",1,it was very bad it keep stopping and i could not get into messenger at all it keep saying messenger keep stopping and that pissed me off like fr fr,Jmj Blank,,
210988,193396,1,Messenger,,"['suck', 'constantly', 'not', 'work']",2019-05-31,174570,sucks constantly not working,1,suck constantly not working,Kirsten Miles,,
210990,193398,1,Messenger,,"['suck', 'messenger', 'not', 'work', 'update', 'may']",2019-05-31,174576,"sucks messenger not working at all since update may 31, 2019",1,suck messenger not working at all since update may,Delores Carter,,
210993,193401,1,Messenger,,"['not', 'useful', 'messaging']",2019-05-31,174587,not usueful for messaging,2,not useful for messaging,Yatheesh Kumar Bathei Gobinath,,
210995,193403,1,Messenger,,"['face', 'send', 'fake', 'message', 'make', 'install', 'useless', 'application']",2019-05-31,174590,Facebook sends fake messages to make you install this useless app,1,face-on sends fake message to make you install this useless application,Vargha Hokmran,,
210997,193405,1,Messenger,,"['attempt', 'update', 'not', 'work', 'do', 'not', 'know', 'go', 'find', 'need', 'help']",2019-05-31,174596,when i attempted to update its now not working. dont know where to go find the needed help,1,when i attempted to update its now not working do not know where to go find the needed help,marilyn colby,,
210999,193407,1,Messenger,,"['message', 'send', 'message', 'picture', 'video', 'video', 'issue', 'start', 'video', 'issue', 'be', 'go', 'month', 'not', 'sure', 'be', 'go']",2019-05-31,174598,messages are sending. unless they're pictures or videos. the video issue just started. the picture issue has been going on for months. not sure what's going on,1,message are sending unless message are picture or video the video issue just started the video issue has been going on for month not sure what is going on,Shell LeAnn Tritt,,
211000,193408,1,Messenger,,"['force', 'update', 'time', 'also', 'take', 'way', 'much', 'space']",2019-05-31,174599,forces me to update all the time and also takes up way too much space,1,force me to update all the time and also take up way too much space,I I,,
211001,193409,1,Messenger,,"['stop', 'change', 'emosi', 'react', 'emosi', 'really', 'get', 'nerve', 'point', 'switch', 'discord', 'otherwise', 'application', 'be', 'issue', 'notification']",2019-05-31,174600,"Stop changing the emojis (and now the reacts); its really getting on my nerves. To the point I'm about to switch to discord. Otherwise the app is ok, a few issues here and there with notifications",2,stop changing the emosi and now the reacts the emosi really getting on my nerve to the point i am about to switch to discord otherwise the application is ok a few issue here and there with notification,Arianna Osar,,
211007,193415,1,Messenger,,"['hate', 'not', 'install']",2019-05-31,174614,i hate this i cant install,1,i hate this i can not install,Andrea Lustre Channel Vlogs,,
211008,193416,1,Messenger,,"['not', 'even', 'open', 'anymore', 'say', 'messenger', 'keep_stopping']",2019-05-31,174616,It won't even open anymore. Says messenger keeps stopping.,1,it will not even open anymore say messenger keep stopping,Matthew Zwirn,,
211009,193417,1,Messenger,,"['new', 'update', 'long', 'use', 'messenger', 'fix']",2019-05-31,174618,after the new update I can no longer use messenger please fix,3,after the new update i can no longer use messenger please fix,C Brown,,
211010,193418,1,Messenger,,"['not', 'download', 'messenger']",2019-05-31,174620,i cannot download my messenger,3,i can not download my messenger,John Calderon,,
211012,193420,1,Messenger,,"['seem', 'everyone', 'be', 'have', 'problem', 'last', 'update', 'phone', 'let', 'open', 'messenger', 'fix', 'be', 'lot', 'people', 'use', 'put', 'old', 'update', 'back', 'get', 'new', 'fix', 'thank', 'give', 'star', 'star', 'working']",2019-05-31,174625,"seems like everyone is having a problem with the last update on there phone , it won' t let u open up messenger . can u please fix this , there's a lot of people that use it . put the old update back in until u get the new one fix please , thank you . i give a 5 star when it working",1,seems like everyone is having a problem with the last update on there phone it won t let you open up messenger can you please fix this there is a lot of people that use this put the old update back in until you get the new one fix please thank you i give a star when a star working,billy hylton,,
211013,193421,1,Messenger,,"['horrid', 'mine', 'not', 'even', 'work', 'thank']",2019-05-31,174627,horrid now mine won't even work. thanks,1,horrid now mine will not even work thanks,Jeffrey Steakin,,
211014,193422,1,Messenger,,"['ever', 'update', 'not', 'use', 'messenger', 'say', 'messenger', 'keep_stopping', 'have', 'tried_uninstale', 'instal', 'luck']",2019-05-31,174629,ever since the 5/29 update i can not use messenger. it just says Messenger keeps stopping. ive tried uninstalling reinstalling and no luck,1,ever since the update i can not use messenger it just say messenger keep stopping i have tried uninstaling installing and no luck,Heriberto Caraballo,,
211015,193423,1,Messenger,,"['application', 'be', 'not', 'work', 'ever', 'recent', 'update', 'keep', 'get', 'notification', 'messenger', 'be', 'closed', 'notification', 'messenger', 'be', 'close', 'not', 'open', 'try', 'open', 'notification', 'messenger', 'be', 'close', 'arnot', 'receive', 'notification', 'people', 'message', 'be', 'get', 'old']",2019-05-31,174630,This app is not working. ever since the most recent update i keep getting a notification that messenger is closed and it wont open when i try to open it myself. im not receiving notifications when people message me and it is getting OLD.,2,this application is not working ever since the most recent update i keep getting a notification that messenger is closed and a notification that messenger is closed will not open when i try to open a notification that messenger is closed myself i arnot receiving notification when people message me and it is getting old,MacKenzie Harkness,,
211018,193426,1,Messenger,,"['give', 'star', 'update', 'messenger', 'doe', 'nothing']",2019-05-31,174634,im giving it only one star since the 5-29-19 update. messenger does nothing now.,1,i giving it only one star since the update messenger doe nothing now,wes hood,,
211019,193427,1,Messenger,,"['new', 'update', 'break', 'application', 'not', 'open']",2019-05-31,174635,"new update broke the app, wont open at all.",1,new update broke the application will not open at all,Tevis Nordstrom,,
211020,193428,1,Messenger,,"['be', 'not', 'work']",2019-05-31,174637,it's not working!,1,it is not working,Karen Hejna,,
211022,193430,1,Messenger,,"['update', 'application', 'be', 'stop', 'unable', 'use']",2019-05-31,174642,Since the update this app has been stopping & unable to use.,1,since the update this application has been stopping and unable to use,Terry Rosendahl,,
211023,193431,1,Messenger,,"['not', 'download', 'messenger', 'aps']",2019-05-31,174646,can't download messenger apps,5,can not download messenger aps,Alfred Aceron,,
211024,193432,1,Messenger,,"['update', 'doe', 'not', 'open']",2019-05-31,174647,it updated now it does not open.,1,it updated now it doe not open,Mary Walton,,
211025,193433,1,Messenger,,"['not', 'get', 'messager']",2019-05-31,174650,u cant get in my messager,1,you can not get in my messager,Danielle Shriver,,
211026,193434,1,Messenger,,"['application', 'refuse', 'open', 'matter', 'many', 'time', 'deinstall', 'useless']",2019-05-31,174651,app refuses to open no matter how many times i reinstall. useless,1,application refuse to open no matter how many time i deinstall useless,Sage Quinn,,
211027,193435,1,Messenger,,"['new', 'update', 'be', 'slow', 'barely', 'show', 'correct', 'status', 'act', 'be', 'always', 'look', 'network']",2019-05-31,174655,since the new update it has been so slow and barely shows the correct status and acts like it is always looking for network,3,since the new update it has been so slow and barely show the correct status and act like it is always looking for network,Robert Folsom,,
211028,193436,1,Messenger,,"['not', 'download', 'messenger', 'fix', 'messenger', 'thank', 'much']",2019-05-31,174656,I can't download messenger please fix it now. thank you so much.,1,i can not download messenger please fix messenger now thank you so much,ann farol,,
211029,193437,1,Messenger,,"['messenger', 'int', 'work']",2019-05-31,174659,my messenger isnt working,1,my messenger int working,Rhonda Tobeyfhgghfddfhdt,,
211031,193439,1,Messenger,,"['bloody', 'terrible', 'simple', 'beforehand', 'unable', 'do', 'anything']",2019-05-31,174663,Bloody terrible. So simple beforehand and now unable to do anything.,1,bloody terrible so simple beforehand and now unable to do anything,Paul Simson,,
211032,193440,1,Messenger,,"['new', 'update', 'make', 'application', 'completely_unusable', 'phone', 'receive', 'half', 'message', 'not', 'reply', 'anytime', 'go', 'open', 'application', 'new', 'update', 'tell', 'new', 'update', 'not', 'work', 'force_close', 'new', 'update']",2019-05-31,174664,this new update has made the app completely unusable on my phone. i only receive half of my messages and cant reply because anytime i go to open the app it tells me its not working and force closes it.,1,this new update has made the application completely unusable on my phone i only receive half of my message and can not reply because anytime i go to open the application this new update tell me this new update not working and force close this new update,Emmitt-James Hamilton,,
211034,193442,1,Messenger,,"['not', 'unload', 'clear', 'video', 'day', 'fix']",2019-05-31,174668,can't upload clearer video on my day. fix it,1,can not unload clearer video on my day fix it,HumpreY 4,,
211035,193443,1,Messenger,,"['update', 'suck', 'want', 'post', 'story', 'be', 'icon', 'story', 'story', 'also', 'keep', 'notify', 'have', 'new', 'message', 'everytime', 'check', 'be', 'do', 'fix', 'system', 'thank']",2019-05-31,174671,"The update sucks. I want to post for my story but there's no icon for it. It also keeps on notifying that I have new messages but everytime I check, there's no one. Please do fix the system. Thank you.",1,the update suck i want to post for my story but there is no icon for my story my story also keep on notifying that i have new message but everytime i check there is no one please do fix the system thank you,Glaizza Gay Omongos,,
211036,193444,1,Messenger,,"['messenger', 'be', 'not', 'work', 'fix', 'messenger']",2019-05-31,174674,messenger is not working.. can yall fix it,1,messenger is not working can ya fix messenger,Mrpoet Garcia,,
211037,193445,1,Messenger,,"['recent', 'update', 'cause', 'application', 'crash', 'super', 'upset', 'use', 'option', 'regular', 'testing']",2019-05-31,174676,recent update causing app to crash... super upset as I use this option more then regular texting...,1,recent update causing application to crash super upset a i use this option more then regular testing,Iliana Caban,,
211039,193447,1,Messenger,,"['keep', 'crash', 'freezing', 'whole', 'phone', 'arnot', 'even', 'use', 'face', 'messenger']",2019-05-31,174679,keep crashing and frezzing my whole phone and im not even using fb or messenger,2,keep crashing and freezing my whole phone and i arnot even using face-on or messenger,Haley Whitney,,
211041,193449,1,Messenger,,"['do', 'not', 'know', 'not', 'download']",2019-05-31,174682,i don't know why i can't download it.,1,i do not know why i can not download it,princess javier,,
211042,193450,1,Messenger,,"['keep', 'crash', 'hate', 'update', 'not', 'even', 'work']",2019-05-31,174684,Keeps crashing... I hate when there are updates. Won't even work....,1,keep crashing i hate when there are update will not even work,Royal TheeVoice Flemming,,
211044,193452,1,Messenger,,"['last', 'update', 'messenger', 'be', 'not', 'work']",2019-05-31,174691,since the last update messenger is not working..,1,since the last update messenger is not working,Kenny Morand,,
211045,193453,1,Messenger,,"['worked_fine', 'recent', 'update', 'not', 'open']",2019-05-31,174692,"worked fine till recent update, now wont open at all",1,worked fine till recent update now will not open at all,Bridgette Elston,,
