tweet-id,timestamp,text,app_name,comment,bug_report
1113218266426695680,2019-04-02 23:14:51,"@tweakboxsupport i am unable to download and run snapchat++/snapchat phantom, apps crash on launch",snapchat,"['unable', 'download', 'run', 'phantom', 'app', 'crash', 'launch']",1
1113205859247710208,2019-04-02 22:25:33,Millennial problem that no one talks about- recording a video on Snapchat/Insta then listening back to it to make sure no one can hear you breathing,snapchat,"['millennial', 'problem', 'talk', 'record', 'video', 'insta', 'listen', 'back', 'make_sure', 'hear', 'breathing']",1
1113205402953449473,2019-04-02 22:23:45,Snapchat about to get me in some trouble ,snapchat,"['get', 'trouble']",1
1113202456907776000,2019-04-02 22:12:02,Who remembers using early Foursquare check-ins at SXSW to heat map which bars/hotels/events to hang out at? #sxsw #socialmedia #locationdata  -- Foursnap? Snapchat tries 'Status' location check-ins   via @techcrunch,snapchat,"['remember', 'use', 'early', 'foursquare', 'check', 'in', 'sxsw', 'heat', 'map', 'bar', 'hotel', 'event', 'hang', 'sxsw', 'socialmedia', 'locationdata', 'foursnap', 'try', 'status', 'location', 'check', 'in']",1
1113190223574384642,2019-04-02 21:23:26,@snapchatsupport you need to fix your app on the galaxy s10's!! Insane that you haven't fixed this yet. The camera is super zoomed in by default. So many people have tweeted the same thing.,snapchat,"['need', 'fix', 'app', 'galaxy', 'insane', 'have', 'not', 'fix', 'camera', 'be', 'super_zoom', 'default', 'many', 'people', 'have', 'tweet', 'thing']",1
1113179638266777605,2019-04-02 20:41:22,"not bad! In case you want to update your team using short video messages, a la Snapchat, I’d take a look at  ",snapchat,"['not', 'bad', 'case', 'want', 'update', 'team', 'use', 'short', 'video', 'message', 'take', 'look']",1
1113173666605490176,2019-04-02 20:17:38,"So sorry you're having this issue. We're always testing out new experiences to improve Snapchat  To submit feedback, head to the following page and select “I have feedback"":  ",snapchat,"['be', 'have', 'issue', 'always', 'test', 'new', 'experience', 'improve', 'submit', 'feedback', 'head', 'follow', 'page', 'select', 'have', 'feedback']",1
1113172626212577286,2019-04-02 20:13:30,"@snapchatsupport the new update makes my front facing camera on my samsung s9+ be zoomed in all the time please fix it, it's awful to use ",snapchat,"['new', 'update', 'make', 'front_face', 'camera', 'samsung', 'time', 'fix', 'awful', 'use']",1
1113166445830131712,2019-04-02 19:48:56,"Please people don't ask me about Snapchat when I finish fix log to snap without jailbreak I will upload it

الرجاء الاخوة عدم سؤالي عن السناب الى غاية تحديث كل شيء وشكراً

S'il vous plaît ne me poser plus de question sur le Snap modifier jusqu'à que je fini tout merci pic.twitter.com/afzmc7O9K3",snapchat,"['people', 'do', 'not', 'ask', 'finish', 'fix', 'log', 'snap', 'jailbreak', 'upload', 'الاخوة', 'عدم', 'سوالي', 'السناب', 'الى', 'غاية', 'تحديث', 'وشكرا', 'sil', 'vous', 'plait', 'poser', 'question', 'snap', 'modifi', 'jusqua', 'fini', 'tout', 'merci', 'pic_twitter', 'com', 'afzmc']",1
1113142946688368642,2019-04-02 18:15:34,"I have so many people that write me offline & want to chat all day on snapchat. But don't come to my cams to just hang or contribute with offline tips. So if you expect to be my friend offline, but cant be there for me when i'm online, im not putting the effort into you offline.",snapchat,"['have', 'many', 'people', 'write', 'offline', 'want', 'chat', 'day', 'do', 'not', 'come', 'cam', 'hang', 'contribute', 'offline', 'tip', 'expect', 'friend', 'offline', 'can', 'not', 'be', 'online', 'be', 'not', 'put', 'effort', 'offline']",1
