tweet-id,timestamp,text,app_name,comment,bug_report
1133511645244928000,2019-05-28 23:13:30,"Yo, what did you do to #whatsapp web? It consumes 99% CPU like mining bitcoin or crypto and makes the laptop fans go crazy... It also broke #stylus dark mode.

#whatsappweb #webwhatsapp",whatsapp,"['yo', 'do', 'do', 'whatsapp_web', 'consume', 'cpu', 'mining', 'bitcoin', 'crypto', 'make', 'laptop', 'fan', 'go', 'crazy', 'also', 'break', 'stylus', 'dark_mode', 'whatsappweb', 'webwhatsapp']",1
1133465855533211648,2019-05-28 20:11:33,@WhatsApp how do I contact a member of your team regarding an important issue,whatsapp,"['do', 'contact', 'member', 'team', 'regard', 'important', 'issue']",1
1133429037114675200,2019-05-28 17:45:15,"@WhatsApp why I need to wait for 21 hours for requesting verification code, if I gets to get code in first attempt due to network issue. Why I need to suffer for whole day. My work will be hampered.",whatsapp,"['need', 'wait', 'hour', 'request', 'verification_code', 'get', 'get', 'code', 'first', 'attempt', 'network', 'issue', 'need', 'suffer', 'whole', 'day', 'work', 'hamper']",1
1133402713910370304,2019-05-28 16:00:39,@WhatsApp. I am having a very big problem to use my account account . My number is barred. What should l do to have it sorted. It's 265880305305,whatsapp,"['have', 'big', 'problem', 'use', 'account', 'account', 'number', 'be', 'bar', 'do', 'have', 'sort']",1
1133307539167141888,2019-05-28 09:42:27,@WhatsApp This is the Error please Fixed it. pic.twitter.com/zEVqeL8dfi,whatsapp,"['be', 'error', 'fix', 'com', 'zevqel', 'dfi']",1
1133300525024178176,2019-05-28 09:14:35,@WhatsApp #iOS if there is a message from a muted group it appears as a number on the app icon. Any plans of fixing this is in a future release ?,whatsapp,"['ios', 'be', 'message', 'muted', 'group', 'appear', 'number', 'app', 'icon', 'plan', 'fix', 'be', 'future', 'release']",1
1133239474534670336,2019-05-28 05:11:59,"@WhatsApp Dear whatsapp people: I find it unbelievable that there’s no onion emoji. I urge you to solve this issue as soon as you can.
Kind regards",whatsapp,"['dear', 'whatsapp', 'people', 'find', 'unbelievable', 'onion', 'emoji', 'urge', 'solve', 'issue', 'kind', 'regard']",1
1133116705662799875,2019-05-27 21:04:09,"@WhatsApp good evening, i'm having a problem, it's the second time i've been banned from Whatsapp whitout violating any of the terms. I need help, please!!!!",whatsapp,"['good', 'evening', 'be', 'have', 'problem', 'second', 'time', 'have', 'be', 'ban', 'whatsapp', 'whitout', 'violate', 'term', 'need', 'help', 'please']",1
1133037821772673024,2019-05-27 15:50:42,@WhatsApp Trying to fix someone else's WA install; Loathsome that a biz with your market value is #unable to provide decent methods of #restoring old *.#crypt12 files. Uninstall-reinstall does not function as stated. Sad that it's so widely used. Your dev team is insulting.,whatsapp,"['try', 'fix', 'someone', 'else', 'wa', 'install', 'loathsome', 'biz', 'market', 'value', 'be', 'unable', 'provide', 'decent', 'method', 'restore', 'old', 'crypt', 'file', 'uninstall', 'reinstall', 'do', 'not', 'function', 'state', 'sad', 'widely', 'use', 'dev', 'team', 'be', 'insult']",1
1132966077187657728,2019-05-27 11:05:36,"@WhatsApp @wa_status 

Two days the account is closed and I do not know what the problem is

And technical support does not answer",whatsapp,"['two_day', 'account', 'be', 'close', 'do', 'not', 'know', 'problem', 'be', 'technical_support', 'do', 'not', 'answer']",1
1132838052399931397,2019-05-27 02:36:53,@WhatsApp after this new update the next audio automatically gets started once i finish listening previous audio. I dont like it n my sis doesnt like it 2. Please fix this problem.,whatsapp,"['new', 'update', 'next', 'audio', 'automatically', 'get', 'start', 'finish', 'listen', 'previous', 'audio', 'do', 'not', 'sis', 'do', 'not', 'fix', 'problem']",1
1132831862769016833,2019-05-27 02:12:17,@WhatsApp I cannot silent my messages. Does WhatsApp have a bug ? Pls rectify this quick. The message sounds are too annoying. It's not staying on silent.,whatsapp,"['can', 'not', 'silent', 'message', 'do', 'whatsapp', 'have', 'bug', 'rectify', 'quick', 'message', 'sound', 'annoying', 'not', 'stay', 'silent']",1
1132814016475045888,2019-05-27 01:01:22,@WhatsApp Can help me solve the issue I face since March. I unable to use whatsapp web since March. Have send you many email but your side didn't reply me or simply ignore me.,whatsapp,"['help', 'solve', 'issue', 'face', 'march', 'unable', 'use', 'whatsapp_web', 'march', 'have', 'send', 'many', 'email', 'side', 'do', 'not', 'reply', 'simply', 'ignore']",1
1123665522535616512,2019-05-01 19:08:31,"@WhatsApp Hey, I'm using @vivaldibrowser which is Chromium-based,   worked just fine two days ago, you have no reason to now be telling me to ""update Chrome or use Firefox, Safari, Edge or Opera"". Fix your user agent checking, please and thank you :)",whatsapp,"['be', 'use', 'be', 'chromium', 'base', 'work', 'fine', 'two_day', 'ago', 'have', 'reason', 'tell', 'update', 'chrome', 'use', 'firefox', 'safari', 'edge', 'opera', 'fix', 'user', 'agent', 'checking', 'thank']",1
1123636575886303232,2019-05-01 17:13:30,@WhatsApp any chance of making the preview of an image on the iOS notification higher resolution so it doesn’t look horrible and blurry on Apple Watch? Other apps like eBay seem to do it correctly without needing a Watch app (which would also be nice!),whatsapp,"['chance', 'make', 'preview', 'image', 'io', 'notification', 'high', 'resolution', 'look', 'horrible', 'blurry', 'apple', 'watch', 'app', 'seem', 'do', 'correctly', 'need', 'watch', 'app', 'would', 'also', 'nice']",1
1123508371909267456,2019-05-01 08:44:04,"@WhatsApp when replied to text before it was deleted, others can still see the text in the replied section, under personal and group chat. So basically the deleted chat is never actually deleted. #whatsapp #bug pic.twitter.com/pjxenhV4Zv",whatsapp,"['reply', 'text', 'delete', 'other', 'still', 'see', 'text', 'reply', 'section', 'personal', 'group_chat', 'basically', 'delete', 'chat', 'be', 'never', 'actually', 'delete', 'whatsapp', 'bug', 'pic_twitter', 'com', 'pjxenhv']",1
1123470049937960960,2019-05-01 06:11:47,Very bad app. I banned without any reason,whatsapp,"['bad', 'app', 'ban', 'reason']",1
