tweet-id,timestamp,text,app_name,comment,bug_report
1103742879824920576,2019-03-07 19:43:03,"@WhatsApp hello, may i request for help ? this is very very urgently things. i forget to backup my chat history on iOs. Then on March 2nd, my whatsapp running into problem then i uninstall, i forgot to backup. Can i take back my chat history, PLEASE ?",whatsapp,"['may', 'request', 'help', 'be', 'urgently', 'thing', 'forget', 'backup', 'chat', 'history', 'io', 'march', 'whatsapp', 'run', 'problem', 'uninstall', 'forget', 'backup', 'take', 'back', 'chat', 'history']",1
1103663863231217664,2019-03-07 14:29:04,"@WhatsApp hi i have one question, is it possible to get back my previous chat from old phone to new phone if this happened to me ? I try to reinstall for so many times but still the same problem came out. Can i have a solution ? I really need my previous chat. Im using Iphone",whatsapp,"['have', 'question', 'be', 'possible', 'get', 'back', 'previous', 'chat', 'old', 'phone', 'new', 'phone', 'happen', 'try', 'reinstall', 'many_time', 'still', 'problem', 'come', 'have', 'solution', 'really', 'need', 'previous', 'chat', 'be', 'use', 'iphone']",1
1103537468949688320,2019-03-07 06:06:49,"@WhatsApp i wanna ask about activate whatsapp account. My mother number have been registered in whatsapp, but because sim card was broke, so my mother re-register the number. But, it couldn't work, because my mother have been tried to registered so many time. Could you help us?",whatsapp,"['wanna', 'ask', 'activate', 'whatsapp', 'account', 'mother', 'number', 'have', 'be', 'register', 'whatsapp', 'sim', 'card', 'break', 'mother', 'register', 'number', 'could', 'not', 'work', 'mother', 'have', 'be', 'try', 'register', 'many', 'time', 'could', 'help']",1
1110222139074830336,2019-03-25 16:49:19,"@WhatsApp @facebook @FBforCreators @fbplatform @fbnewsroom @FacebookWatch
Check these Image, how come someone who isn't in my contact list can see my WhatsApp status when I restricted my WhatsApp status to just MY CONTACTS. ITS A BUG FOR SURE pic.twitter.com/pKjFwzTNIB",whatsapp,"['check', 'image', 'come', 'someone', 'be', 'not', 'contact', 'list', 'see', 'whatsapp', 'status', 'restrict', 'whatsapp', 'status', 'contact', 'bug', 'sure', 'pic_twitter', 'com', 'pkjfwztnib']",1
1110213166431174663,2019-03-25 16:13:40,"@WhatsApp I have a problem with whatsapp application, it does not let me send voice messages, it does not let me send photos or videos, it does not let me publish states, it does not let me listen to messages or see photos and videos, it does not let me change profile photo.",whatsapp,"['have', 'problem', 'whatsapp', 'application', 'do', 'not', 'let', 'send', 'voice', 'message', 'do', 'not', 'let', 'send', 'photo', 'video', 'do', 'not', 'let', 'publish', 'state', 'do', 'not', 'let', 'listen', 'message', 'see', 'photo', 'video', 'do', 'not', 'let', 'change', 'profile', 'photo']",1
1110207632218959872,2019-03-25 15:51:40,@WhatsApp Why do you never respond to emails? I have a big problem. you have accidentally blocked my number.,whatsapp,"['do', 'never', 'respond', 'email', 'have', 'big', 'problem', 'have', 'accidentally', 'block', 'number']",1
1110193815594459136,2019-03-25 14:56:46,i have a problem in my account in KSA what can i do,whatsapp,"['have', 'problem', 'account', 'ksa', 'do']",1
1110105595129024512,2019-03-25 09:06:13,"Hi Sir, Can you please check that why my whatsapp is banned. Can you please fix this and unblock my whatsapp +923401609689",whatsapp,"['sir', 'check', 'whatsapp', 'be', 'ban', 'fix', 'unblock', 'whatsapp']",1
1110053704852361216,2019-03-25 05:40:01,"@WhatsApp Hi Dear WhatsApp , My phone +86 152 58580903 was banned a week ago. I try to contact your support team.but it seems that's not working. 
I have friends, customers, partners on WhatsApp. Now I can not get in touch with them.Could you please do me a favor to fix it?Thanks",whatsapp,"['dear', 'whatsapp', 'phone', 'ban', 'week', 'ago', 'try', 'contact', 'support', 'team', 'seem', 's', 'not', 'work', 'have', 'friend', 'customer', 'partner', 'whatsapp', 'not', 'get', 'touch', 'could', 'please', 'do', 'favor', 'fix', 'thank']",1
1102348702197395456,2019-03-03 23:23:05,@WhatsApp fix your low quality shit. It’s annoying and depressing. Hinders lots of visual communication. Please,whatsapp,"['fix', 'low', 'quality', 'shit', 'annoy', 'depressing', 'hinder', 'lot', 'visual', 'communication']",1
1102334522883010565,2019-03-03 22:26:45,@WhatsApp gotta stop this thing of  automatically viewing the next person’s status. Issa issue.,whatsapp,"['get', 'stop', 'thing', 'automatically', 'view', 'next', 'person', 'status', 'issa', 'issue']",1
1102312342069555200,2019-03-03 20:58:36,"@WhatsApp a bug is showing me that the other person is still typing immediately after the person sends a message, when they're not typing or not even online. I've updated the app, tried uninstalling & installing the app. Both of them didn't work. I'm a beta user.",whatsapp,"['bug', 'be', 'show', 'person', 'be', 'still', 'type', 'immediately', 'person', 'send', 'message', 'be', 'not', 'type', 'not', 'even', 'online', 'have', 'update', 'app', 'try', 'uninstalling', 'instal', 'app', 'do', 'not', 'work', 'be', 'beta', 'user']",1
1102297616287703043,2019-03-03 20:00:06,"@WhatsApp I wanted to use the change my number in the app, as one of my friends had an issue that I have two accounts. I should only have one, however I had an issue with a phone crash. I need help with my app, can I have an email support or chat support? Waiting on new phone.",whatsapp,"['want', 'use', 'change', 'number', 'app', 'friend', 'issue', 'have', 'account', 'have', 'however', 'issue', 'phone', 'crash', 'need', 'help', 'app', 'have', 'email', 'support', 'chat', 'support', 'wait', 'new', 'phone']",1
1102138420606885889,2019-03-03 09:27:30,"@WhatsApp @WABetaInfo There is bug which was reported way back by many users from v.55 and now it's updated to v19.59.. still it's there. Status is showing as ""typing"" for long time even when the user isn't typing anything. Please fix this!",whatsapp,"['be', 'bug', 'report', 'way', 'back', 'many', 'user', 'update', 'still', 'status', 'be', 'show', 'type', 'long', 'time', 'even', 'user', 'be', 'not', 'type', 'anything', 'fix']",1
1102102730951208960,2019-03-03 07:05:41,"@WhatsApp is sucking with ""TYPING""
Bug @WABetaInfo",whatsapp,"['be', 'suck', 'type', 'bug']",1
1110582223084806145,2019-03-26 16:40:10,"My only complain stop making watsapp status,less quality it hurts,focus on fixing this",whatsapp,"['complain', 'stop', 'make', 'watsapp', 'less', 'quality', 'hurt', 'focus', 'fix']",1
1110512923523321856,2019-03-26 12:04:47,@WhatsApp  my no has been banned by whatsapp without any issue since 6 days...I have mailed also...kindly do the needfull pic.twitter.com/aLKOH8Xx4e,whatsapp,"['be', 'ban', 'whatsapp', 'issue', 'day', 'have', 'mail', 'also', 'kindly', 'do', 'needfull', 'pic_twitter', 'com', 'alkoh']",1
1110466621217431552,2019-03-26 09:00:48,"Hello, I have Problem my account has been blocked I wanna know why? , can you help me?",whatsapp,"['have', 'problem', 'account', 'be', 'block', 'wanna', 'know', 'help']",1
1110434657835712517,2019-03-26 06:53:47,"@WhatsApp I use a @LavaMobile  android phone without sim cards using the wifi router at home to connect. Sometime back on switching on the phone that had been switched off & battery disconnected at 1 am, the following error message was to be seen. App worked fine.Nothing needed. pic.twitter.com/wVBfudt1vb",whatsapp,"['use', 'android', 'phone', 'sim', 'card', 'use', 'wifi', 'router', 'home', 'connect', 'sometime', 'back', 'switch', 'phone', 'be', 'switch', 'battery', 'disconnect', 'follow', 'error_message', 'see', 'app', 'work', 'fine', 'nothing', 'need', 'com', 'wvbfudt']",1
1110424065762910208,2019-03-26 06:11:42,@WhatsApp I have trouble video calling,whatsapp,"['have', 'trouble', 'video', 'calling']",1
