tweet-id,timestamp,text,app_name,comment,bug_report
1108889382147276801,2019-03-22 00:33:25,@WeChatApp #wechat the support app is very bad  i have a problem with my account and send many emails they didn’t send any reply ,wechat,"['support', 'app', 'be', 'bad', 'have', 'problem', 'account', 'send', 'many', 'email', 'send', 'reply']",1
1107653485611278336,2019-03-18 14:42:24,"@WeChatApp You have blocked my WeChat Pay, and are holding the money on my WeChat account HOSTAGE. You are demanding I present you with a picture of my FUCKING PASSPORT which is an INCREDIBLE breach of privacy. Fix This. Now.",wechat,"['have', 'block', 'pay', 'hold', 'money', 'account', 'hostage', 'demand', 'present', 'picture', 'fuck', 'passport', 'be', 'incredible', 'breach', 'privacy', 'fix']",1
1111490572705918982,2019-03-29 04:49:37,@WeChatApp can I ask something? I’m having trouble logging in. Nobody answers from your email support.,wechat,"['ask', 'something', 'having_trouble', 'logging', 'nobody', 'answer', 'email', 'support']",1
1109531078375542784,2019-03-23 19:03:17,"Hello @WeChatApp @WeChatIndia @WeChat_Es @wechatar 
I just signed up with WeChat , I was asked to login , then I was blocked. This is so frustrating. 
I don't know any of my friends using WeChat to recover my account. 
Any solution please ???
Please reply me.",wechat,"['sign', 'ask', 'login', 'block', 'be', 'frustrating', 'do', 'not', 'know', 'friend', 'use', 'wechat', 'recover', 'account', 'solution', 'reply']",1
1106978757712056320,2019-03-16 18:01:17,"@WeChatApp 
Hello, 
I signed up , I was asked to login , then I was blocked with out any reason. Worst experience with WeChat app. 
Please help me with this issue.",wechat,"['sign', 'ask', 'login', 'block', 'reason', 'bad', 'experience', 'app', 'help', 'issue']",1
1106974306783752192,2019-03-16 17:43:35,"@WeChatApp 
Hello, I don't know why my account was blocked. It is asking my friends phone number to unlock my account, but I don't know anyone who are using WeChat. Please help me with this issue. 
Is there any way to recover my account ? pic.twitter.com/dQcbTj2I2Z",wechat,"['do', 'not', 'know', 'account', 'block', 'be', 'ask', 'friend', 'phone_number', 'unlock', 'account', 'do', 'not', 'know', 'anyone', 'use', 'wechat', 'help', 'issue', 'be', 'way', 'recover', 'account', 'pic_twitter', 'com', 'dqcbtj']",1
1110363580841390081,2019-03-26 02:11:21,"I can't verify my wechat account with a friend because its a new account and I don't have friends.  WeChat, wtf? What do I do if I sent 4 emails to your help desk and their only replies were to visit the help page which couldn't solve my problem.",wechat,"['can', 'not', 'verify', 'account', 'friend', 'new', 'account', 'do', 'not', 'have', 'friend', 'wtf', 'do', 'do', 'send', 'email', 'help', 'desk', 'reply', 'visit', 'help', 'page', 'could', 'not', 'solve', 'problem']",1
1104211044271034368,2019-03-09 02:43:22,"Hi . My android has problem with wechat I cant send photo or make a call 
(+) not there pic.twitter.com/blN3JpMNYT",wechat,"['android', 'problem', 'can', 'not', 'send', 'photo', 'make', 'call', 'not', 'pic_twitter', 'com', 'bln', 'jpmnyt']",1
1106130646177665024,2019-03-14 09:51:11,"@WeChatApp help me unblocked my account, I decided to create a different accounts but still got blocked and it’s really affecting my business..",wechat,"['help', 'unblocked', 'account', 'decide', 'create', 'different', 'account', 'still', 'get', 'block', 'really', 'affect', 'business']",1
1103290282618040321,2019-03-06 13:44:36,@WeChatApp I have problem with the app please message soon as you get this tweet and thank you so much!,wechat,"['have', 'problem', 'app', 'message', 'get', 'tweet', 'thank', 'much']",1
