tweet-id,timestamp,text,app_name,comment,bug_report
1097561641892409345,2019-02-18 18:21:01,"@WeChatApp Hi, I’ve been trying to login to my WeChat account for several months now and have reached out to the customer support center many times and have not gotten a single response. I’ve been a huge proponent of WeChat. Please help me and don’t leave me hanging!",wechat,"['be', 'try', 'login', 'account', 'several', 'month', 'have', 'reach', 'customer_support', 'center', 'many_time', 'have', 'not', 'get', 'single', 'response', 'be', 'huge', 'proponent', 'help', 'leave', 'hanging']",1
1094990892585361411,2019-02-11 16:05:47,"@WeChatApp Why don't I get a response when when submit an issue to your help centre. I cannot log on to my account due to prolonged inactivity, I've tried every method to reactivate it but nothing works.",wechat,"['do', 'not', 'get', 'response', 'submit', 'issue', 'help_centre', 'can', 'not', 'log', 'account', 'prolong', 'inactivity', 'have', 'try', 'method', 'reactivate', 'nothing', 'work']",1
1100548037615779840,2019-02-27 00:07:54,@WeChatApp hi i’d really appreciate it if you’d FIX your shit cause i’m tired of not getting notifs when i get a message. THANK YOU VERY MUCH.,wechat,"['really', 'appreciate', 'fix', 'shit', 'cause', 'tired', 'not', 'get', 'notifs', 'get', 'message', 'thank', 'much']",1
1096079172206714881,2019-02-14 16:10:13,"@WeChatApp the reason why Wechat can only use in China. because of its bad service. no matter how you send feedbacks or bug logs to the coustomer service account, they wont care your issues. and never reply you and never help you to solve your problems.",wechat,"['reason', 'use', 'china', 'bad', 'service', 'matter', 'send', 'feedback', 'bug', 'log', 'coustomer', 'service', 'account', 'will', 'not', 'care', 'issue', 'never', 'reply', 'never', 'help', 'solve', 'problem']",1
1095995951997698048,2019-02-14 10:39:32,Having an issues cos the are telling me all my friends are unable to verify me help have been writing you guys for days who know how I can get pass this? Is it now bad to prefer to use you guys,wechat,"['have', 'issue', 'cos', 'tell', 'friend', 'unable', 'verify', 'help', 'have', 'be', 'write', 'guy', 'day', 'know', 'get', 'pass', 'be', 'bad', 'prefer', 'use', 'guy']",1
1095929748834836480,2019-02-14 06:16:28,"@WeChatApp my wechat account cannot use WECHAT OUT. My wechat linked with my US number. Why I cannot find WECHAT OUT in my discovery page? and I made a feedback for long time. you guys just didnt care. if its like this, who would like to use a chinese app? bad atittude!!!",wechat,"['account', 'can', 'not', 'use', 'wechat', 'link', 'number', 'can', 'not', 'find', 'wechat', 'discovery', 'page', 'make', 'feedback', 'long', 'time', 'guy', 'do', 'not', 'care', 'would', 'like', 'use', 'chinese', 'app', 'bad', 'atittude']",1
1095929422459265029,2019-02-14 06:15:10,"@WeChatApp So you guys never care about users' issue? I sent feedback and bug for long time with my wechat account  HiroJohnson  but you guys never cared about it since two weeks ago. if its like this, I will post this issue on every social apps of mine. this is so disrespect!",wechat,"['guy', 'never', 'care', 'user', 'issue', 'send', 'feedback', 'bug', 'long', 'time', 'account', 'hirojohnson', 'guy', 'never', 'care', 'two_week', 'ago', 'post', 'issue', 'social', 'app', 'be', 'disrespect']",1
1098609653636841472,2019-02-21 15:45:27,"@WeChatApp hello wechat i cant log in to my wechat, last mont my phone missing. I want to restore my account but cant, my account suspend. Can u help me solve this problem",wechat,"['can', 'not', 'log', 'last', 'mont', 'phone', 'miss', 'want', 'restore', 'account', 'can', 'not', 'account', 'suspend', 'help', 'solve', 'problem']",1
1097981795398807553,2019-02-19 22:10:34,"@WeChatApp Hi, my account is in a ""freeze"" status. I don't remember my password and I can't unlock it because I don't have a friend with an eligible account. What I can do? Please help me, thanks!",wechat,"['account', 'be', 'freeze', 'status', 'do', 'not', 'remember', 'password', 'can', 'not', 'unlock', 'do', 'not', 'have', 'friend', 'eligible', 'account', 'do', 'help', 'thank']",1
1094131419352190978,2019-02-09 07:10:33,"@WeChatApp I have got a problem with my app and even after giving feedback in all possible ways I could there is still no help shown to me.
Kindly yours,
WeChat user",wechat,"['have', 'get', 'problem', 'app', 'even', 'give', 'feedback', 'possible', 'way', 'could', 'be', 'still', 'help', 'show', 'kindly', 'user']",1
1094071983451496448,2019-02-09 03:14:22,I cannot log in wechat use sms code from mobile .the code cannot send to my  mobile phone. That problem with indonesia region?,wechat,"['can', 'not', 'log', 'use', 'sms', 'code', 'mobile', 'code', 'can', 'not', 'send', 'mobile', 'phone', 'problem', 'indonesia', 'region']",1
