tweet-id,timestamp,text,app_name,comment,bug_report
1116845768609079297,2019-04-12 23:29:15,Snapchat stop this nonsense.... I'm currently using the latest update from play store 10.55.2.0 and I can say that the camera and video quality is still laggy and full of shit....be true to your word and fix this @Snapchat  and @snapchatsupport,snapchat,"['stop', 'nonsense', 'be', 'currently', 'use', 'latest_update', 'play_store', 'say', 'camera', 'video', 'quality', 'be', 'still', 'laggy', 'full', 'shit', 'true', 'word', 'fix']",1
1116844090522468352,2019-04-12 23:22:35,Please report it if you start to have trouble again.,snapchat,"['report', 'start', 'have', 'trouble']",1
1116837701116997633,2019-04-12 22:57:12,"I’m so dumb, I was doing that trend “here’s the motherfucking tea” on Snapchat to send to my friend and MY FUCKING NAIL BROKE AAAAAA",snapchat,"['dumb', 'do', 'trend', 'motherfucke', 'tea', 'snapchat', 'send', 'friend', 'fuck', 'nail', 'break', 'aaaaaa']",1
1116826544444530688,2019-04-12 22:12:52,"This is why I love social media!

Got someone on my snapchat who replies horrible things to my pics no matter what they are. So I thought delete them... then I had a brainwave... tonight I spammed them. 

Got my score up over 1,000 and they still haven’t deleted me 

I WIN!!!",snapchat,"['be', 'love', 'social_media', 'get', 'someone', 'reply', 'horrible', 'thing', 'pic', 'matter', 'think', 'delete', 'brainwave', 'tonight', 'spamme', 'get', 'score', 'still', 'delete', 'win']",1
1116813793949028352,2019-04-12 21:22:12,@Snapchat hi can u fix snake squad because i die to thin air pls I’m just tryna be the biggest snake but i cant because YOUR snaking me out and kiLLING ME FROM AIR,snapchat,"['fix', 'snake', 'squad', 'die', 'thin', 'air', 'pls', 'tryna', 'big', 'snake', 'can', 'not', 'snake', 'kill', 'air']",1
1116813229152448512,2019-04-12 21:19:57,"Indeed. Sadly, I am now trying to encourage kids to watch Coronation Street to get them off Snapchat! At least it has characters & a narrative instead of 15 sec clips of nonsense. Postman could not have imagined how bad things were going to get...  …",snapchat,"['indeed', 'sadly', 'try', 'encourage', 'kid', 'watch', 'coronation', 'street', 'get', 'snapchat', 'least', 'character', 'narrative', 'instead', 'sec', 'clip', 'nonsense', 'postman', 'could', 'not', 'have', 'imagine', 'bad', 'thing', 'go', 'get']",1
1116810766836019200,2019-04-12 21:10:10,IKR Snapchat had to be the problem out of all my apps. That said I never use it anymore,snapchat,"['ikr', 'problem', 'app', 'say', 'never', 'use', 'anymore']",1
1116800457329008641,2019-04-12 20:29:12,"@snapchatsupport  Hi! So i just upgraded from an iPhone X to and iPhone XS and when im using the front camera on Snapchat its zoomed in a bit and the quality is kind of blurry/bad, This is only the case on the snapchat app if i try the photo app on iphone its perfect.",snapchat,"['upgrade', 'iphone', 'be', 'use', 'front_camera', 'bit', 'quality', 'be', 'kind', 'blurry', 'bad', 'be', 'case', 'snapchat', 'app', 'try', 'photo', 'app', 'iphone', 'perfect']",1
1116799981892132864,2019-04-12 20:27:19,"I deleted Cache, it took a long time to do this, then I removed the folder from Snapchat via the PC, then logged out and reinstalled, again no success .... Too bad this again.",snapchat,"['delete', 'cache', 'take', 'long', 'time', 'do', 'removed', 'folder', 'pc', 'log', 'reinstall', 'success', 'bad']",1
1116799737435496450,2019-04-12 20:26:21,"I SWEAR

YA SING FLAMINGO ONE (1) TIME IN FRONT OF SONE MIDDLE SCHOOLERS

I just almost got trampled by kids trying to get my tiktok/Snapchat and every adult instinct I had kicked in and I just clammed up immediately cause I KNOW that’s bad business",snapchat,"['swear', 'sing', 'flamingo', 'time', 'front', 'sone', 'middle', 'schooler', 'almost', 'get', 'trample', 'kid', 'try', 'get', 'tiktok', 'adult', 'instinct', 'kick', 'clam', 'immediately', 'cause', 'know', 'bad', 'business']",1
1116791713853370368,2019-04-12 19:54:28,"like how there’s Snapchat filters that do vhs texture over your face, and how a lot of movie trailers have glitchy textures to show tension. it’s just interesting to me",snapchat,"['snapchat', 'filter', 'do', 'texture', 'face', 'lot', 'movie', 'trailer', 'have', 'glitchy', 'texture', 'show', 'tension', 'interesting']",1
1116778876875759616,2019-04-12 19:03:27,"Hey Betsy, sorry to hear you're having an issue with your Snappables. Could you make sure you’re running on the latest version of the app and let us know if you're still having trouble?",snapchat,"['betsy', 'sorry', 'hear', 'be', 'have', 'issue', 'snappable', 'could', 'make_sure', 'running', 'latest_version', 'app', 'let_us', 'know', 'be', 'still', 'having_trouble']",1
1116769045842235392,2019-04-12 18:24:23,"@snapchatsupport Hey, I was wondering if there will be an update to fix the extremely zoomed in camera for iPhone XS users?",snapchat,"['wonder', 'update', 'fix', 'extremely', 'camera', 'user']",1
1116767084820746240,2019-04-12 18:16:36,@Apple hi so when I have something to tell my friends and I go to face time them and they can’t answer why can’t I leave a lil 30second video mail? Kinda like a voice mail but for FaceTime.. I run into this problem more than I’d like to admit. I mean could just Snapchat them but.,snapchat,"['have', 'something', 'tell', 'friend', 'go', 'face', 'time', 'answer', 'leave', 'second', 'video', 'mail', 'kinda', 'voice', 'mail', 'facetime', 'run', 'problem', 'like', 'admit', 'mean', 'could', 'snapchat']",1
1116764097217998849,2019-04-12 18:04:43,"When can I get the black background again? This new snap is bad, when I tag ppl in pics, it doesn't send it to them.",snapchat,"['get', 'black', 'background', 'new', 'snap', 'be', 'bad', 'tag', 'ppl', 'pic', 'do', 'not', 'send']",1
1116763096067006464,2019-04-12 18:00:45,"@snapchatsupport 

The quality of the imaging in the android is bad. We want a quick solution to this problem",snapchat,"['quality', 'image', 'android', 'be', 'bad', 'want', 'quick', 'solution', 'problem']",1
1116762503013261312,2019-04-12 17:58:23,"Teen who drove 106 mph, used Snapchat in crash that killed friend is going to prison - Miami Herald  ",snapchat,"['crash', 'killed_friend', 'be', 'go', 'prison', 'miami', 'herald']",1
1116757802825940993,2019-04-12 17:39:43,"Still runs like shit even on a OnePlus 6....all we are asking for is for you to fix the camera quality. I know how, make the app actually use the camera... maybe?",snapchat,"['still', 'run', 'shit', 'even', 'oneplus', 'ask', 'be', 'fix', 'camera_quality', 'know', 'make', 'app', 'actually', 'use', 'camera', 'maybe']",1
1116757793514512384,2019-04-12 17:39:40,Don’t think anything in that video is bad but Andy Firth is a fucking idiot uploading all that to Snapchat. Just screams of a normal guy not aware of consequences of doing so. I’d imagine he’ll be getting social media training and his baws toed.,snapchat,"['think', 'anything', 'video', 'be', 'bad', 'andy', 'firth', 'be', 'fuck', 'idiot', 'upload', 'scream', 'normal', 'guy', 'not', 'aware', 'consequence', 'do', 'imagine', 'get', 'social_media', 'training', 'baw', 'toe']",1
1116755372792930304,2019-04-12 17:30:03,snapchat just introduced bitmoji party and i’m going to get in so much trouble at work,snapchat,"['introduce', 'bitmoji', 'party', 'go', 'get', 'much', 'trouble', 'work']",1
1116753774486310912,2019-04-12 17:23:42,"We've suffered for many years. 
It's too late to fix this mistake and I can't use this app anymore.
@instagram Much more better ",snapchat,"['have', 'suffer', 'many', 'year', 'late', 'fix', 'mistake', 'can', 'not', 'use', 'app', 'anymore', 'much', 'better']",1
