tweet-id,timestamp,text,app_name,comment,bug_report
1120103052403453952,2019-04-21 23:12:32,It wont let me share anything.. PLEASE FIX THIS,facebook,"['wont_let', 'share', 'anything', 'fix']",1
1120098800050348034,2019-04-21 22:55:39,@facebook your shits broke pic.twitter.com/pgDHSUxZoS,facebook,"['shit', 'break', 'pic_twitter', 'com', 'pgdhsuxzos']",1
1120056757181530112,2019-04-21 20:08:35,@facebook hey Facebook I’ve been locked out of marketplace and no luck getting help reinstating me. Please fix ASAP! #facebook #facebookhelp #facebookmarketplace,facebook,"['facebook', 'be', 'lock', 'marketplace', 'luck', 'get', 'help', 'reinstate', 'fix', 'facebook', 'facebookhelp']",1
1120019563356114944,2019-04-21 17:40:47,@facebook I am unable to post anything on my facebook account. I am also unable to share any post as well. I am also unable to react on other's post. Please help to reolve my account issue.,facebook,"['unable', 'post', 'anything', 'facebook', 'account', 'also', 'unable', 'share', 'post', 'also', 'unable', 'react', 'other', 'post', 'help', 'reolve', 'account', 'issue']",1
1119999357992996865,2019-04-21 16:20:30,@facebook for the last few months when getting messages on my @AmazonKindle fire device the icon keeps showing to say I haven't read the message even though I have !!! The messenger app says it's updated but it's still doing this which I find extremely irritating/frustrating.,facebook,"['last', 'month', 'get', 'message', 'fire', 'device', 'icon', 'keep', 'show', 'say', 'have', 'not', 'read', 'message', 'even_though', 'have', 'messenger', 'app', 'say', 'update', 'still', 'do', 'find', 'extremely', 'irritate', 'frustrating']",1
1119985219635957761,2019-04-21 15:24:19,"@facebook run by hypocrits, racists, mysoginists, hate speech supporters, radical extremists, and obstructing free liberty of expression.  #downwithfacebook #banfacebook #destroyfacebook World, we have a problem. Destroy @facebook for good. Create a better one.",facebook,"['run', 'hypocrit', 'racist', 'mysoginist', 'hate_speech', 'supporter', 'radical', 'extremist', 'obstruct', 'free', 'liberty', 'expression', 'banfacebook', 'destroyfacebook', 'world', 'have', 'problem', 'destroy', 'good', 'create', 'well']",1
1119924730792951808,2019-04-21 11:23:57,"@facebook can't believe I'm having to contact you via Twitter but they at least have a help centre where someone can solve your problem instead of saying, we've heard you, and we're doing nothing about it.
I have notifications that have no actual content behind them. Make them go",facebook,"['can', 'not', 'believe', 'be', 'have', 'contact', 'twitter', 'least', 'have', 'help_centre', 'someone', 'solve', 'problem', 'instead', 'say', 'have', 'hear', 'do', 'nothing', 'have', 'notification', 'have', 'actual', 'content', 'make', 'go']",1
1119905623292829696,2019-04-21 10:08:02,"@facebook why cant people who are banned still communicate with family? If you go to the trouble of updating your profile these people who are not offended of your thoughts should not be banned from basic communication. Furthermore, placing ads on market place still require acces",facebook,"['can', 'not', 'people', 'ban', 'still', 'communicate', 'family', 'go', 'trouble', 'update', 'profile', 'people', 'not', 'offend', 'thought', 'not', 'ban', 'basic', 'communication', 'furthermore', 'place', 'ad', 'market_place', 'still', 'require', 'acce']",1
1119886837294587905,2019-04-21 08:53:23,"@facebook Dear Facebook team, I am very in trouble to share my website link, it's was not spam, but some of the user has reported just to take down my website. So I request you to unblock as soon as possible. My website is  ",facebook,"['dear', 'facebook', 'team', 'trouble', 'share', 'website', 'link', 'not', 'spam', 'user', 'report', 'take', 'website', 'request', 'unblock', 'website', 'be']",1
1119869589175853056,2019-04-21 07:44:50,@facebook @WhatsApp I report a issue for what's app web & ur team sends a solution of uninstalling what's app mobile app ? And then they respond saying that there is a goof up in your systems!!! Really ? N now asking me to report everything again ? Whats going on ? pic.twitter.com/rHn3gWBr3h,facebook,"['report', 'issue', 's', 'app', 'web', 'team', 'send', 'solution', 'uninstalling', 's', 'app', 'mobile', 'app', 'respond', 'saying', 'be', 'goof', 'system', 'really', 'ask', 'report', 'everything', 's', 'go', 'pic_twitter', 'com', 'rhn', 'gwbr']",1
1119845883657510913,2019-04-21 06:10:39,"@facebook 
Hello. I am experiencing issue trying to report an abusive post (bulling or harassment while blocked). I fill in the form and have tried different browsers. Unfortunately I ending up with the same error message.I need help to make a report on Facebook.",facebook,"['experience', 'issue', 'try', 'report', 'abusive', 'post', 'bulling', 'harassment', 'block', 'fill', 'form', 'have', 'try', 'different', 'browser', 'unfortunately', 'end', 'error_message', 'need', 'help', 'make', 'report', 'facebook']",1
