index,Unnamed: 0,Bug_report,appTitle,bug_report,comment,date,id,original_text,score,text,userName,Unnamed: 12,Unnamed: 13
53305,35713,1,Messenger,,"['do', 'not', 'like']",2019-03-09,433846,Don't like it.,1,do not like it,linda murch,,
53306,35714,1,Messenger,,"['new', 'update', 'seem', 'have', 'problem', 'send', 'photo', 'use', 'fast', 'be', 'slow', 'even', 'wait', 'hour', 'be', 'still', 'not', 'send', 'fix', 'immediately']",2019-03-09,433845,"The new update seems to have some problems. Sending photos used to be fast but now it's very, very slow. I even waited for hours but no, it's still not sending. Please fix this IMMEDIATELY.",4,the new update seems to have some problem sending photo used to be fast but now it is very very slow i even waited for hour but no it is still not sending please fix this immediately,Jeston Daniel,,
53310,35718,1,Messenger,,"['not', 'see', 'nobody', 'story']",2019-03-09,433861,i can't seee nobody story why😤😤😤,1,i can not see nobody story why,Warren Dawson,,
53311,35719,1,Messenger,,"['not', 'turn', 'dark_mode']",2019-03-09,433864,i cant turn on my dark mode,1,i can not turn on my dark mode,,,
53313,35721,1,Messenger,,"['new', 'message', 'sound', 'quit', 'change', 'back', 'start', 'screw']",2019-03-09,433866,the new message sounds are to quit and should be changed back to what they where before you all started screwing with them....,2,the new message sound are to quit and should be changed back to what they where before you all started screwing with they,Chris Burnside,,
53319,35727,1,Messenger,,"['someone', 'send', 'pic', 'video', 'quality', 'be', 'bad']",2019-03-09,433888,when someone send you pics or video the quality is then worst,1,when someone send you pic or video the quality is then worst,MAGNUM BONUM,,
53327,35735,1,Messenger,,"['junk', 'freeze', 'screen', 'lock', 'bout', 'smash', 'son', 'buck', 'ground']",2019-03-09,433905,junk freeze screen lock bout to smash this son of a buck in the groumd,1,junk freeze screen lock bout to smash this son of a buck in the ground,Brain West,,
53328,35736,1,Messenger,,"['keep', 'mute', 'audio', 'ap', 'run', 'have', 'close', 'messenger', 'application']",2019-03-09,433907,keeps muting audio on other apps when running. i have to close the messenger app,1,keep muting audio on other aps when running i have to close the messenger application,Thomas Man,,
53334,35742,1,Messenger,,"['still', 'work', 'get', 'load']",2019-03-09,433941,still working on getting it to load,5,still working on getting it to load,,,
53344,35752,1,Messenger,,"['have', 'click', 'everything', 'remove', 'still', 'not', 'go', 'away', 'have', 'take', 'way', 'receive', 'notification', 'chat_head', 'still', 'pop', 'do', 'not', 'want', 'do', 'not', 'want', 'anyone', 'know', 'talk', 'public', 'setting']",2019-03-09,433978,I've clicked on everything to remove the chat heads and the still won't go away. I've taken it all the way to where I receive no notification and the chat heads still pop up. I don't want the chat heads. I don't want anyone knowing who I'm talking to in a public setting because of the chat heads.,1,i have clicked on everything to remove the chat head and the still will not go away i have taken it all the way to where i receive no notification and the chat head still pop up i do not want the chat head i do not want anyone knowing who i am talking to in a public setting because of the chat head,Clinton Long,,
53345,35753,1,Messenger,,"['not', 'see', 'story', 'fix']",2019-03-09,433979,I cant see my stories no more can you fix that?,1,i can not see my story no more can you fix that,,,
53346,35754,1,Messenger,,"['not', 'update', 'messenger']",2019-03-09,433981,why i cant update my messenger,1,why i can not update my messenger,,,
53375,35783,1,Messenger,,"['computer', 'be', 'response', 'be', 'bad', 'swear', 'put', 'email', 'correct', 'password', 'would', 'not', 'let', 'account', 'try', 'phone', 'number', 'password', 'do', 'not', 'work', 'not', 'worth', 'time', 'have', 'do', 'tablet', 'work']",2019-03-08,434066,i'm on my coumputer and this is my response it is bad because i swear to god i put in the email and the correct pasword and it wouldn't let me in my account and then i tried are phone number and the same pasword and it didn't work so this wasn't worth my time and i've done it on my tablet and it worked!!!!!!!!!!!!!!!!!!!!!!!!!!!!,1,i am on my computer and this is my response it is bad because i swear to god i put in the email and the correct password and it would not let me in my account and then i tried are phone number and the same password and it did not work so this was not worth my time and i have done it on my tablet and it worked,,,
53381,35789,1,Messenger,,"['do', 'not', 'work', 'not', 'open']",2019-03-08,434092,didn't work it now cant open it 😡😣,1,did not work it now can not open it,Helen Villar,,
53387,35795,1,Messenger,,"['be', 'not', 'work', 'messenger']",2019-03-08,434108,Why the dark mode is not working in my messenger.,3,why the dark mode is not working in my messenger,,,
53388,35796,1,Messenger,,"['think', 'be', 'suppose', 'update', 'not', 'give', 'option', 'save', 'incoming', 'photo', 'automatically', 'go']",2019-03-08,434111,"i thought this is supposed to be an ""UPDATE"". then why not giving us the option to save incoming photos automatically. its gone",1,i thought this is supposed to be an update then why not giving u the option to save incoming photo automatically this gone,cREEP yOU,,
53395,35803,1,Messenger,,"['application', 'log', 'look', 'message', 'unable', 'log', 'back', 'forgot_password', 'seem', 'bug', 'forgot_password', 'field', 'password', 'give', 'error', 'say', 'email', 'phone', 'number', 'be', 'incorrect', 'select', 'password', 'application', 'doe', 'not', 'give', 'chance', 'enter', 'anything', 'have', 'try', 'update', 'uninstaling', 'installing', 'have', 'get', 'nowhere']",2019-03-09,434124,"The app logged me out, while I was looking at a message and I am now unable to log back in. I forgot my password and there seems to be a bug with the ""forgot password"" field, as it gives an error saying the email or phone number is incorrect when you select it. The app doesn't give me the chance to enter anything in. Ive tried updating, uninstalling and reinstalling and I've gotten nowhere.",1,the application logged me out while i was looking at a message and i am now unable to log back in i forgot my password and there seems to be a bug with the forgot password field a my password give an error saying the email or phone number is incorrect when you select my password the application doe not give me the chance to enter anything in i have tried updating uninstaling and installing and i have gotten nowhere,curtis litsair,,
53396,35804,1,Messenger,,"['do', 'not', 'like', 'message', 'unseat', 'delete']",2019-03-09,434128,i dont like that the messages can now be unsent or deleted,1,i do not like that the message can now be unseat or deleted,David Salazar,,
53399,35807,1,Messenger,,"['not', 'activate', 'dark_modest', 'be', 'not', 'work']",2019-03-09,434141,can't activate dark mode....it's not working,1,can not activate dark modest is not working,,,
53403,35811,1,Messenger,,"['not', 'post', 'face']",2019-03-09,434146,Not Posting On To FB,4,not posting on to face-on,Darcy Chabot,,
53406,35814,1,Messenger,,"['picture', 'send', 'blurry', 'fix']",2019-03-08,434152,why are the pictures being sent blurry? please fix it.,1,why are the picture being sent blurry please fix it,Joseph Jake C. Lepiten Jr.,,
53409,35817,1,Messenger,,"['video', 'call', 'need', 'fix', 'audio', 'int', 'clear', 'voice', 'call', 'video', 'be', 'blurry', 'ang', 'lie']",2019-03-08,434156,the video calling needs to be fixed because the audio isnt clear (same with voice calls) and the video is blurry ang laggy.,4,the video calling need to be fixed because the audio int clear same with voice call and the video is blurry ang lay,Kawaii Khao,,
53412,35820,1,Messenger,,"['not', 'login', 'face', 'account']",2019-03-08,434171,I can't login into my Facebook account,5,i can not login into my face-on account,Christopher Thomas,,
53420,35828,1,Messenger,,"['bad', 'not', 'install', 'againafter', 'uninstale']",2019-03-09,434191,"its too bad for me,because i can not install it again,after uninstalling.",1,its too bad for because i can not install its againafter uninstaling,Joebert Basilio,,
53432,35840,1,Messenger,,"['sometimes', 'do', 'not', 'open']",2019-03-09,434225,sometimes i did not open.,2,sometimes i did not open,,,
53442,35850,1,Messenger,,"['bad', 'not', 'work', 'well']",2019-03-08,434255,Bad.... Not work well,1,bad not work well,tamim hossain,,
53455,35863,1,Messenger,,"['sometimes', 'be', 'show', 'error', 'slow', 'working']",2019-03-09,434308,sometimes it's show error and slow working,3,sometimes it is show error and slow working,Silent Boy,,
53468,35876,1,Messenger,,"['not', 'use', 'view', 'message', 'nope', 'stupid']",2019-03-09,434353,Can't I just use the Web browser and view messages? Nope.. stupid.,1,can not i just use the web browser and view message nope stupid,Benjiman Elsbernd,,
53478,35886,1,Messenger,,"['strange', 'have', 'deinstall', 'application', 'erase', 'notification', 'have', 'already', 'open', 'notification', 'have', 'already', 'open', 'stick', 'around', 'be', 'new', 'message']",2019-03-09,434371,Strange how I have to reinstall the app to erase the notification I've already opened. because it sticks around like there's new messages.,1,strange how i have to deinstall the application to erase the notification i have already opened because the notification i have already opened stick around like there is new message,Edwin Brown,,
53479,35887,1,Messenger,,"['audio', 'keep', 'say', 'error', 'fix']",2019-03-09,434373,"Audios keep saying ""error"", please fix it.",4,audio keep saying error please fix it,Mercury Martian,,
53482,35890,1,Messenger,,"['not', 'clear', 'message', 'application', 'say', 'need', 'read', 'not', 'find', 'message', 'application', 'be', 'annoying']",2019-03-09,434377,cannot clear the 23 messages three app says I need to read. I cannot find them. this is annoying.,2,can not clear the message three application say i need to read i can not find the message three application this is annoying,Jamille Twedt,,
53484,35892,1,Messenger,,"['do', 'not', 'know', 'be', 'wrong', 'messenger', 'int', 'opening', 'update']",2019-03-09,434381,i dont know what is wrong. my messenger isnt opening after being updated,2,i do not know what is wrong my messenger int opening after being updated,Deborah Leah,,
53491,35899,1,Messenger,,"['take', 'long', 'download', 'install', 'messenger', 'application', 'even', 'have', 'strong', 'wife', 'connection', 's', 'rat', 'star']",2019-03-09,434401,"it took so long for me to download and install messenger app, even i have strong wifi connection. thats why i rated it one star only.",1,it took so long for me to download and install messenger application even i have strong wife connection thats why i rated it one star only,,,
53500,35908,1,Messenger,,"['manager', 'become', 'large', 'file']",2019-03-09,434415,why the Massanger will become largest file????,3,why the manager will become largest file,Syed Shishir,,
53511,35919,1,Messenger,,"['keep', 'crash', 'type']",2019-03-09,434461,Keeps crashing while I type,1,keep crashing while i type,Saira Sayani,,
