tweets,tweets_distribution,reviews,reviews_dist,gsd_score
if there was ipads and my parent knew how to use snapchat back in the day id send this snap like these just to get my sister in trouble laugh out loud i was a professional fake crier,"[0.027350427350427343, 0.025641025641025637, 0.025641025641025637, 0.025641025641025637, 0.025641025641025637, 0.035897435897435895, 0.052991452991453, 0.03931623931623932, 0.025641025641025637, 0.025641025641025637, 0.025641025641025637, 0.027350427350427343, 0.025641025641025637, 0.025641025641025637, 0.025641025641025637, 0.04102564102564103, 0.025641025641025637, 0.08376068376068374, 0.04444444444444445, 0.046153846153846156, 0.025641025641025637, 0.046153846153846156, 0.025641025641025637, 0.03931623931623932, 0.035897435897435895, 0.03247863247863248, 0.03418803418803419, 0.025641025641025637, 0.025641025641025637, 0.029059829059829057]",the new update is only for phone and not for android not satisfied please fix this,"[0.037698412698412696, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.03174603174603174, 0.02976190476190475, 0.047619047619047616, 0.02976190476190475, 0.03174603174603174, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.03174603174603174, 0.03174603174603174, 0.02976190476190475, 0.05357142857142857, 0.02976190476190475, 0.047619047619047616, 0.03968253968253967, 0.02976190476190475, 0.02976190476190475, 0.04761904761904761, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475, 0.03174603174603174, 0.03174603174603174, 0.02976190476190475, 0.02976190476190475, 0.02976190476190475]",0.08295634452506663
if there was ipads and my parent knew how to use snapchat back in the day id send this snap like these just to get my sister in trouble laugh out loud i was a professional fake crier,"[0.027350427350427343, 0.025641025641025637, 0.025641025641025637, 0.025641025641025637, 0.025641025641025637, 0.035897435897435895, 0.052991452991453, 0.03931623931623932, 0.025641025641025637, 0.025641025641025637, 0.025641025641025637, 0.027350427350427343, 0.025641025641025637, 0.025641025641025637, 0.025641025641025637, 0.04102564102564103, 0.025641025641025637, 0.08376068376068374, 0.04444444444444445, 0.046153846153846156, 0.025641025641025637, 0.046153846153846156, 0.025641025641025637, 0.03931623931623932, 0.035897435897435895, 0.03247863247863248, 0.03418803418803419, 0.025641025641025637, 0.025641025641025637, 0.029059829059829057]",i really do not like the new update please go back to the old version before this current one,"[0.028735632183908035, 0.030651340996168574, 0.028735632183908035, 0.028735632183908035, 0.028735632183908035, 0.03065134099616857, 0.06513409961685823, 0.04406130268199233, 0.028735632183908035, 0.028735632183908035, 0.030651340996168574, 0.044061302681992334, 0.028735632183908035, 0.028735632183908035, 0.028735632183908035, 0.04214559386973181, 0.028735632183908035, 0.0421455938697318, 0.028735632183908035, 0.028735632183908035, 0.028735632183908035, 0.06321839080459771, 0.028735632183908035, 0.028735632183908035, 0.03065134099616857, 0.03065134099616857, 0.028735632183908035, 0.028735632183908035, 0.028735632183908035, 0.028735632183908035]",0.0942458928420904
if there was ipads and my parent knew how to use snapchat back in the day id send this snap like these just to get my sister in trouble laugh out loud i was a professional fake crier,"[0.027350427350427343, 0.025641025641025637, 0.025641025641025637, 0.025641025641025637, 0.025641025641025637, 0.035897435897435895, 0.052991452991453, 0.03931623931623932, 0.025641025641025637, 0.025641025641025637, 0.025641025641025637, 0.027350427350427343, 0.025641025641025637, 0.025641025641025637, 0.025641025641025637, 0.04102564102564103, 0.025641025641025637, 0.08376068376068374, 0.04444444444444445, 0.046153846153846156, 0.025641025641025637, 0.046153846153846156, 0.025641025641025637, 0.03931623931623932, 0.035897435897435895, 0.03247863247863248, 0.03418803418803419, 0.025641025641025637, 0.025641025641025637, 0.029059829059829057]",not loading on android phone,"[0.0419287211740042, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03354297693920335, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.04821802935010484, 0.03144654088050314, 0.05031446540880504, 0.039832285115303984, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314, 0.03144654088050314]",0.09433090877074159
if there was ipads and my parent knew how to use snapchat back in the day id send this snap like these just to get my sister in trouble laugh out loud i was a professional fake crier,"[0.027350427350427343, 0.025641025641025637, 0.025641025641025637, 0.025641025641025637, 0.025641025641025637, 0.035897435897435895, 0.052991452991453, 0.03931623931623932, 0.025641025641025637, 0.025641025641025637, 0.025641025641025637, 0.027350427350427343, 0.025641025641025637, 0.025641025641025637, 0.025641025641025637, 0.04102564102564103, 0.025641025641025637, 0.08376068376068374, 0.04444444444444445, 0.046153846153846156, 0.025641025641025637, 0.046153846153846156, 0.025641025641025637, 0.03931623931623932, 0.035897435897435895, 0.03247863247863248, 0.03418803418803419, 0.025641025641025637, 0.025641025641025637, 0.029059829059829057]",the snap do not want to load,"[0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.04526748971193416, 0.030864197530864185, 0.030864197530864185, 0.03703703703703703, 0.04938271604938271, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.04320987654320987, 0.030864197530864185, 0.04938271604938271, 0.030864197530864185, 0.032921810699588466, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.032921810699588466, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185]",0.09471719758890386
if there was ipads and my parent knew how to use snapchat back in the day id send this snap like these just to get my sister in trouble laugh out loud i was a professional fake crier,"[0.027350427350427343, 0.025641025641025637, 0.025641025641025637, 0.025641025641025637, 0.025641025641025637, 0.035897435897435895, 0.052991452991453, 0.03931623931623932, 0.025641025641025637, 0.025641025641025637, 0.025641025641025637, 0.027350427350427343, 0.025641025641025637, 0.025641025641025637, 0.025641025641025637, 0.04102564102564103, 0.025641025641025637, 0.08376068376068374, 0.04444444444444445, 0.046153846153846156, 0.025641025641025637, 0.046153846153846156, 0.025641025641025637, 0.03931623931623932, 0.035897435897435895, 0.03247863247863248, 0.03418803418803419, 0.025641025641025637, 0.025641025641025637, 0.029059829059829057]",not getting any sound notification after updating to android pie,"[0.030303030303030307, 0.030303030303030307, 0.030303030303030307, 0.03232323232323233, 0.030303030303030307, 0.03232323232323233, 0.04848484848484851, 0.030303030303030307, 0.030303030303030307, 0.030303030303030307, 0.030303030303030307, 0.030303030303030307, 0.030303030303030307, 0.046464646464646486, 0.030303030303030307, 0.040404040404040414, 0.030303030303030307, 0.04646464646464649, 0.03232323232323232, 0.030303030303030307, 0.03232323232323232, 0.030303030303030307, 0.030303030303030307, 0.04444444444444446, 0.030303030303030307, 0.03434343434343435, 0.030303030303030307, 0.030303030303030307, 0.03434343434343435, 0.030303030303030307]",0.09584108452625957
hey i am not able to login what is wrong fix this a soon a possible,"[0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.038383838383838395, 0.030303030303030304, 0.04444444444444446, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.05454545454545456, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.048484848484848506, 0.030303030303030304, 0.030303030303030304, 0.03434343434343435, 0.030303030303030304, 0.030303030303030304, 0.04646464646464648, 0.03232323232323233, 0.030303030303030304, 0.03232323232323232, 0.03232323232323232, 0.030303030303030304]",it make my phone slow,"[0.03846153846153846, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.04914529914529916, 0.03205128205128204, 0.03205128205128204, 0.03418803418803418, 0.03205128205128204, 0.04487179487179488, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204]",0.04440567079583396
hey i am not able to login what is wrong fix this a soon a possible,"[0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.038383838383838395, 0.030303030303030304, 0.04444444444444446, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.05454545454545456, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.048484848484848506, 0.030303030303030304, 0.030303030303030304, 0.03434343434343435, 0.030303030303030304, 0.030303030303030304, 0.04646464646464648, 0.03232323232323233, 0.030303030303030304, 0.03232323232323232, 0.03232323232323232, 0.030303030303030304]",the camera direction icon is not easily understood,"[0.030303030303030307, 0.030303030303030307, 0.040404040404040414, 0.030303030303030307, 0.04040404040404042, 0.03232323232323232, 0.03232323232323233, 0.030303030303030307, 0.030303030303030307, 0.030303030303030307, 0.030303030303030307, 0.030303030303030307, 0.030303030303030307, 0.05454545454545457, 0.030303030303030307, 0.04444444444444447, 0.030303030303030307, 0.030303030303030307, 0.04242424242424244, 0.03232323232323232, 0.030303030303030307, 0.030303030303030307, 0.03232323232323233, 0.030303030303030307, 0.03636363636363638, 0.03232323232323233, 0.030303030303030307, 0.030303030303030307, 0.03232323232323232, 0.03232323232323232]",0.04440567079583396
hey i am not able to login what is wrong fix this a soon a possible,"[0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.038383838383838395, 0.030303030303030304, 0.04444444444444446, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.05454545454545456, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.048484848484848506, 0.030303030303030304, 0.030303030303030304, 0.03434343434343435, 0.030303030303030304, 0.030303030303030304, 0.04646464646464648, 0.03232323232323233, 0.030303030303030304, 0.03232323232323232, 0.03232323232323232, 0.030303030303030304]",since i updated no notification come through what so ever,"[0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.05144032921810699, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.04938271604938271, 0.034979423868312744, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.04526748971193415, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.047325102880658436, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185, 0.030864197530864185]",0.04563739592463824
hey i am not able to login what is wrong fix this a soon a possible,"[0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.038383838383838395, 0.030303030303030304, 0.04444444444444446, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.05454545454545456, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.048484848484848506, 0.030303030303030304, 0.030303030303030304, 0.03434343434343435, 0.030303030303030304, 0.030303030303030304, 0.04646464646464648, 0.03232323232323233, 0.030303030303030304, 0.03232323232323232, 0.03232323232323232, 0.030303030303030304]",it crash last update,"[0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.05031446540880505, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.03563941299790357, 0.031446540880503145, 0.05031446540880505, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.04612159329140463, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145, 0.031446540880503145]",0.04580006397306311
hey i am not able to login what is wrong fix this a soon a possible,"[0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.038383838383838395, 0.030303030303030304, 0.04444444444444446, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.05454545454545456, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.030303030303030304, 0.048484848484848506, 0.030303030303030304, 0.030303030303030304, 0.03434343434343435, 0.030303030303030304, 0.030303030303030304, 0.04646464646464648, 0.03232323232323233, 0.030303030303030304, 0.03232323232323232, 0.03232323232323232, 0.030303030303030304]",it make my phone slow,"[0.03846153846153846, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.04914529914529916, 0.03205128205128204, 0.03205128205128204, 0.03418803418803418, 0.03205128205128204, 0.04487179487179488, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204, 0.03205128205128204]",0.04806790203500442
