index,Unnamed: 0,Bug_report,appTitle,bug_report,comment,date,id,original_text,score,text,userName,Unnamed: 12,Unnamed: 13
122990,105398,1,Google,,"['goole', 'be', 'not', 'work', 'repair', 'goole']",2019-04-15,490552,my google is not working plz repair it,1,my goole is not working please repair my goole,Mansoor Shah,,
123018,105426,1,Google,,"['suck', 'download', 'bing']",2019-04-07,490635,it sucks download bing,1,it suck download bing,eric baker,,
123026,105434,1,Google,,"['goole', 'not', 'work', 'not', 'read', 'post']",2019-04-12,490646,google. not. working. can't. read. post,1,goole not working can not read post,Burton Swartzburgh,,
123039,105447,1,Google,,"['doe', 'not', 'work']",2019-04-15,490694,it doesn't work,1,it doe not work,Brooklyn Jensen,,
123041,105449,1,Google,,"['be', 'not', 'workingplease', 'fix']",2019-04-15,490696,it's not working..please fix it!!,1,it is not workingplease fix it,Yajesh Arya,,
123042,105450,1,Google,,"['do', 'not', 'work']",2019-04-16,490697,it didn't work,1,it did not work,kawsar ahmed,,
123048,105456,1,Google,,"['not', 'open', 'block', 'aps', 'not', 'open', 'anything']",2019-04-14,490703,Can't open it it has blocked all my apps can't open anything,1,can not open it it has blocked all my aps can not open anything,mark steed,,
123051,105459,1,Google,,"['be', 'not', 'respond']",2019-04-07,490706,It is not responding 😡,1,it is not responding,prudhvi pachipulusu,,
123053,105461,1,Google,,"['would', 'not', 'refresh', 'would', 'not', 'search']",2019-04-10,490710,Wouldn't refresh. Wouldn't search.,1,would not refresh would not search,Bhaskar Sharma,,
123057,105465,1,Google,,"['unable', 'disable', 'goole_assistant']",2019-04-14,490718,unable to disable google assistant,1,unable to disable goole assistant,Sunod Sawant,,
123058,105466,1,Google,,"['not', 'search', 'anything', 'try', 'search', 'something', 'freeze']",2019-04-14,490719,I can not search for anything. when I try to search for something it freezes.,1,i can not search for anything when i try to search for something it freeze,Lester Keeler,,
123064,105472,1,Google,,"['work', 'fine', 'do', 'not', 'really', 'trust', 'anymore']",2019-04-01,490731,"Works fine, but I don't really trust it anymore.",3,work fine but i do not really trust it anymore,A Google User,,
123090,105498,1,Google,,"['bad', 'update', 'ever', 'application', 'always', 'crash', 'be', 'annoying']",2019-04-12,490804,WORST UPDATE EVER APP ALWAYS CRASHES WHICH IS VERRY ANNOYING,1,worst update ever application always crash which is very annoying,AKRISH SINGH,,
123091,105499,1,Google,,"['lag', 'lot', 'unable', 'open', 'news', 'site', 'disappoint', 'goole']",2019-04-12,490805,"lagging a lot,i am unable to open any news site very disappointed from google",1,lagging a lot am unable to open any news site very disappointed from goole,Sanwarmal Chitlangia,,
123092,105500,1,Google,,"['stop', 'full', 'screen', 'pop', 'add', 'may', 'have', 'disable', 'application', 'awful', 'pop_up']",2019-04-03,490806,Please stop the full screen pop up adds!!!! I may have to disable this app because of the awful pop ups !!!!,1,please stop the full screen pop up add i may have to disable this application because of the awful pop ups,A Google User,,
123094,105502,1,Google,,"['search', 'not', 'work', 'proper', 'first', 'time', 'try', 'start', 'work', 'sometimes']",2019-04-11,490808,Search not working proper first time when try again and again it start working sometimes only,1,search not working proper first time when try again and again it start working sometimes only,priyank savani,,
123095,105503,1,Google,,"['recent', 'update', 'goole', 'turn', 'slow', 'lag', 'please', 'fix']",2019-04-10,490809,"after the recent update, the google has turned to be slow and lagging. please fix .",3,after the recent update the goole has turned to be slow and lagging please fix,saad mohammad,,
123096,105504,1,Google,,"['last', 'update', 'search', 'doe', 'not', 'work', 'try', 'phone', 'do', 'not', 'work', 'either']",2019-04-07,490810,"Since last update, search does not work. Tried another phone, that didn't work either.",1,since last update search doe not work tried another phone that did not work either,Paul Humphreys,,
123097,105505,1,Google,,"['application', 'keep', 'crash', 'try', 'go', 'language', 'assistant', 'menu', 'fix']",2019-04-11,490812,App keeps crashing when trying to go to Languages in Assistant menu. Please fix this!,1,application keep crashing when trying to go to language in assistant menu please fix this,stormtrooperx,,
123099,105507,1,Google,,"['last', 'update', 'permanently', 'have', 'error', 'log', 'account']",2019-04-11,490814,"after last update I permanently have ""there was an error logging into your account""",1,after last update i permanently have there was an error logging into your account,Samadha Longinus,,
123101,105509,1,Google,,"['worthless', 'application', 'force', 'use', 'make', 'life', 'bad']",2019-04-10,490816,Worthless app that forces you to use it and only makes your life worse.,1,worthless application that force you to use it and only make your life worse,Kannon Figley,,
123102,105510,1,Google,,"['tok', 'much', 'storage', 'phone', 'slow', 'phone', 'fix', 'phone', 'samsung_galaxy']",2019-04-15,490817,I like u.. but it tooks too much storage in my phone.. slow down my phone.. fix it.. my phone Samsung Galaxy M10,3,i like you but it toks too much storage in my phone slow down my phone fix it my phone samsung galaxy m,Sajid Ch,,
123103,105511,1,Google,,"['application', 'bore', 'misbehave', 'do', 'not', 'run', 'fast']",2019-04-08,490818,this app was boring and missbhave they do not run fast,2,this application was boring and misbehave they do not run fast,Zohair Ali05,,
123108,105516,1,Google,,"['gary', 'tuple', 'anthony', 'exam', 'link', 'device', 'illegally', 'have', 'proof', 'map', 'campbell', 'street']",2019-04-13,490823,Gary Tuggle abd Anthony Elam are linked to my device illegally and i have the proof that tgey are in my maps 207 Campbell street,1,gary tuple abd anthony exam are linked to my device illegally and i have the proof that they are in my map campbell street,A Google User,,
123109,105517,1,Google,,"['new', 'update', 'be', 'terrible', 'goole', 'officially', 'screw', 'gaming', 'do', 'go', 'back', 'previous_version']",2019-04-13,490825,This new update is terrible. Google has officially screwed up my gaming. How do i go back to the previous version?????,1,this new update is terrible goole has officially screwed up my gaming how do i go back to the previous version,christinarei123,,
123111,105519,1,Google,,"['bad', 'application', 'slow', 'update']",2019-04-06,490827,Worst app.. too slow after every updates.,1,worst application too slow after every update,Pankaj Singh Panwar,,
123115,105523,1,Google,,"['new', 'update', 'lot', 'bug', 'new', 'update', 'new', 'update', 'keep', 'crash', 'thr', 'time', 'fix', 'new', 'update']",2019-04-11,490831,"new update has lot of bugs in it. it keeps crashing all thr time, please fix it.",2,new update has lot of bug in new update new update keep crashing all thr time please fix new update,kishan M,,
123116,105524,1,Google,,"['keep', 'open', 'draining_battery', 'phone', 'include', 'way', 'delete', 'assistant']",2019-04-09,490832,keeps opening and draining the battery on my phone. Please include a way of deleting the assistant.,1,keep opening and draining the battery on my phone please include a way of deleting the assistant,Brian Heasman,,
123118,105526,1,Google,,"['last', 'update', 'goole', 'feature', 'stopped_working']",2019-04-02,490834,"Since the last update, ""ok Google"" feature stopped working.",1,since the last update ok goole feature stopped working,Allen Gaviola,,
123125,105533,1,Google,,"['lose', 'goole', 'samsung', 'tab', 'not', 'get', 'samsung', 'tab', 'reload']",2019-04-18,490842,lost my Google on my Samsung tab 4 and can't get it to reload,2,lost my goole on my samsung tab and can not get my samsung tab to reload,roger hunter,,
123130,105538,1,Google,,"['not', 'even', 'download', 'update', 'let', 'alone', 'talk', 'computer']",2019-04-17,490847,can't even download an update let alone talk to a computer !,1,can not even download an update let alone talk to a computer,Spacebass x,,
123134,105542,1,Google,,"['lot', 'problem', 'often', 'work', 'good', 'lot', 'problem', 'work', 'thank', 'lord', 'goole']",2019-04-17,490851,lots of problems often works good when it works thank you lord google,3,lot of problem often work good when lot of problem work thank you lord goole,Colton Loberg,,
123148,105556,1,Google,,"['assistant', 'break', 'doe', 'not', 'respond', 'not', 'train', 'not', 'enable', 'voice_match']",2019-04-12,490867,"assistant broken, doesn't respond, can't train, can't enable voice match",1,assistant broken doe not respond can not train can not enable voice match,Alex Hummel,,
123149,105557,1,Google,,"['star', 'say', 'application', 'find', 'open', 'not', 'download']",2019-04-13,490868,Two star because 1-it say no app found to open url 2-cant download,2,two star because it say no application found to open url can not download,Gravis Liangoulun,,
123150,105558,1,Google,,"['crash', 'repeatedly', 'past', 'day']",2019-04-12,490869,Its crashing repeatedly from past 5-6 days . Why?,2,its crashing repeatedly from past day why,Rakshit Gupta,,
123152,105560,1,Google,,"['always', 'have', 'update', 'everyday', 'bad', 'internet', 'today', 'not', 'update']",2019-04-18,490871,always have to update everyday worse internet and today it will not update,1,always have to update everyday worse internet and today it will not update,Christopher myers,,
123154,105562,1,Google,,"['goole', 'be', 'not', 'working_properly', 'hate']",2019-04-11,490873,Google is not working properly so I hate this...,1,goole is not working properly so i hate this,bishnu dattbhatt,,
123155,105563,1,Google,,"['keep', 'go', 'goole', 'have', 'earphone', 'annoying']",2019-04-11,490875,it keeps going onto google when i have earphones on it anoying,1,it keep going onto goole when i have earphone on it annoying,john halligan,,
123158,105566,1,Google,,"['application', 'keep', 'crash', 'onerous']",2019-04-10,490878,the app keeps crashing on my OnePlus 3T :(,1,the application keep crashing on my onerous t,Tapas Ruparelia,,
123160,105568,1,Google,,"['crash', 'time', 'ask', 'set', 'alarm']",2019-04-15,490880,crash every time I ask it to set an alarm,2,crash every time i ask it to set an alarm,Tyler ginkinger,,
123161,105569,1,Google,,"['search', 'stall', 'freeze', 'update']",2019-04-14,490881,Search stalls and freezes since update,2,search stall and freeze since update,Geoff Kerr,,
123162,105570,1,Google,,"['stop', 'work', 'time', 'last', 'update']",2019-04-07,490882,stops working every time since last update,1,stop working every time since last update,Bill Sidhu,,
123165,105573,1,Google,,"['new', 'goole', 'application', 'crush', 'freeze']",2019-04-13,490886,New Google app crushe and freeze.,1,new goole application crushed and freeze,Paul Ariku,,
123167,105575,1,Google,,"['never', 'trouble', 'doe', 'not', 'work', 'right']",2019-04-06,490888,"Never had trouble with it before, but it doesn't work at all right now.",1,never had trouble with it before but it doe not work at all right now,Remy Remy,,
123168,105576,1,Google,,"['terrible', 'hard', 'navigate', 'last']",2019-04-06,490890,terrible hard to navigate through after last,1,terrible hard to navigate through after last,Simba Mendoza,,
123170,105578,1,Google,,"['voice_activation', 'assistant', 'doe', 'not', 'work']",2019-04-15,490892,Voice activation for assistant doesn't work for me,2,voice activation for assistant doe not work for me,Conor Vaughan,,
123173,105581,1,Google,,"['thank', 'fix', 'reminder', 'issue']",2019-04-10,490895,thanks for fixing the reminders issue.,4,thanks for fixing the reminder issue,MiNa AmiZ,,
123174,105582,1,Google,,"['goole', 'application', 'keep_stoppe', 'second', 'everytime', 'open', 'goole', 'application', 'last', 'update', 'show', 'april']",2019-04-10,490896,my Google app keeps on stopping after around 15 seconds Everytime I open it. last updated showing 1 April 2019.,4,my goole application keep on stopping after around second everytime i open my goole application last updated showing april,asheesh janghu,,
123176,105584,1,Google,,"['sometimes', 'come', 'error', 'crash']",2019-04-04,490898,because sometimes.it come up error or crash,4,because sometimes come up error or crash,Felicia Moten,,
123177,105585,1,Google,,"['time', 'try', 'open', 'search_result', 'goole', 'application', 'time', 'try', 'open', 'search_result', 'goole', 'application', 'ask', 'open', 'time', 'try', 'open', 'search_result', 'goole', 'application', 'chrome', 'browser', 'though', 'have', 'open', 'webpage', 'application', 'help']",2019-04-10,490899,"Every time I try to open a search result on Google app , it asks to open it on chrome and other browser, though I have open webpages in app ,on . Please help me.",3,every time i try to open a search result on goole application every time i try to open a search result on goole application asks to open every time i try to open a search result on goole application on chrome and other browser though i have open webpage in application on please help me,Dev Das,,
123178,105586,1,Google,,"['goole_assistant', 'contest', 'appear', 'command', 'freeze', 'stay', 'screen', 'tell', 'enable', 'command', 'way', 'make', 'command', 'disappear', 'be', 'enable', 'command', 'fix']",2019-04-08,490917,The google assistant will contestly appear without my command and will freeze and stay on my screen telling me to enable it and the only way to make it dissappear is by enabling it please fix this,3,the goole assistant will contest appear without my command and will freeze and stay on my screen telling me to enable my command and the only way to make my command disappear is by enabling my command please fix this,just a ramdom wolf artist,,
123182,105590,1,Google,,"['must', 'play', 'big', 'longer', 'goole', 'search', 'home_screen', 'disable', 'big', 'longer', 'goole', 'search', 'voce', 'activation', 'doe', 'work', 'know', 'want', 'have', 'access', 'deliciousness', 'be', 'life', 'stop', 'force', 'big', 'longer', 'goole', 'search', 'make', 'big', 'longer', 'goole', 'search', 'hard', 'remove', 'irritate', 'stuff', 'do', 'not', 'want', 'maybe', 'not', 'fine', 'billion_dollar', 'europe', 'time']",2019-04-04,490922,"Why must i be alapped with the big donger of a google search bae on my home screen,, only to dosable it theb vooce activation doesnt work. I know you want to have acess to all the deliciousness that is me and my life, but stop forcing it on us without making it so hard for us to remove the irritating stufd we dont want. Maybe then you'll not be fined billions of dollars in europe all the time.",1,why must i be played with the big longer of a goole search before anyone else on my home screen only to disable the big longer of a goole search the voce activation doe work i know you want to have access to all the deliciousness that is me and my life but stop forcing the big longer of a goole search on u without making the big longer of a goole search so hard for u to remove the irritating stuff u do not want maybe then you will not be fined billion of dollar in europe all the time,Dr Chris T,,
