index,Unnamed: 0,Bug_report,appTitle,bug_report,comment,date,id,original_text,score,text,userName,Unnamed: 12,Unnamed: 13
33433,15841,1,Google,,"['many', 'ad', 'take', 'whole', 'phone', 'not', 'even', 'chrome', 'even', 'chrome', 'completely', 'stop', 'activity', 'unbelievably', 'annoy', 'consider', 'delete', 'application', 'have', 'opt', 'however', 'still', 'get', 'unchecked', 'even', 'chrome', 'continue', 'happen', 'do']",2019-03-23,286252,There are so many Ads! They take over my whole phone! I'm not even on Chrome and it completely stops my activity! unbelievably annoying and I'm considering deleting the App. Yes I have opt out however some still get unchecked and it continues to happen! I'm done!,1,there are so many ad they take over my whole phone i am not even on chrome and even on chrome completely stop my activity unbelievably annoying and i am considering deleting the application yes i have opt out however some still get unchecked and even on chrome continues to happen i am done,Sara Ramirez,,
33434,15842,1,Google,,"['zero_star', 'everything', 'application', 'claim', 'able', 'do', 'be', 'false', 'contact', 'ability', 'lose', 'road', 'expect', 'have', 'already', 'be', 'meet', 'be', 'go', 'miss', 'thank', 'garbage', 'location', 'service', 'additional', 'hour', 'drive', 'location', 'have', 'maybe', 'minute', 'hour', 'application', 'find', 'location', 'be', 'outrage', 'force', 'disband', 'company', 'strip', 'employee', 'may', 'well', 'do', 'anyways', 'worthless', 'automated', 'support']",2019-03-23,286254,"ZERO STARS Everything this app claims to be able to do, is false. no contact ability, lost on the roads and expected to have already been at a meeting which is going to be missed thanks to the garbage location services and an additional 2 hour drive to my location. I have had MAYBE 20 minutes out of 48 hours of the app finding my location. This is an outrage. You should be forced to disband your company and strip all employees. might as well do that anyways with worthless automated ""support""",1,zero star everything this application claim to be able to do is false no contact ability lost on the road and expected to have already been at a meeting which is going to be missed thanks to the garbage location service and an additional hour drive to my location i have had maybe minute out of hour of the application finding my location this is an outrage you should be forced to disband your company and strip all employee might a well do that anyways with worthless automated support,kyle lingner,,
33447,15855,1,Google,,"['not', 'bad', 'not', 'good']",2019-03-22,286294,Not so bad Not so Good,5,not so bad not so good,,,
33459,15867,1,Google,,"['thing', 'constantly', 'tell', 'line', 'fact', 'not', 'use', 'online', 'ap', 'refuse', 'work', 'properly']",2019-03-22,286335,"this thing constantly tells me i am off line, when in fact, i am not. I using other online apps. and it just refuses to work properly.",2,this thing constantly tell me i am off line when in fact i am not i using other online aps and it just refuse to work properly,Stephanie iburg,,
33461,15869,1,Google,,"['do', 'keep', 'try', 'fix', 'be', 'not', 'break', 'new', 'update', 'suck']",2019-03-22,286340,why do you keep trying to fix what isn't broken? the new update sucks.,1,why do you keep trying to fix what is not broken the new update suck,Jef Mitrik,,
33486,15894,1,Google,,"['search', 'thing', 'doe', 'insist', 'opening', 'application', 'phone', 'specifically', 'want', 'web', 'page', 'give', 'damn', 'option']",2019-03-13,286493,Why when I search for things does it insist on opening applications in my phone when i specifically want the web page. Give me the damn option.,1,why when i search for thing doe it insist on opening application in my phone when i specifically want the web page give me the damn option,,,
33488,15896,1,Google,,"['recently', 'unable', 'view', 'activity', 'not', 'list', 'previously']",2019-03-11,286495,Recently i'm unable to view my activities. not all listed as previously,1,recently i am unable to view my activity not all listed a previously,Miz Vamp,,
33490,15898,1,Google,,"['have', 'little', 'problem', 'try', 'talk', 'handsome', 'little', 'problem', 'doe', 'not', 'seem', 'pick', 'ride', 'away', 'little', 'problem', 'be', 'get', 'lose', 'towel', 'little', 'problem', 'not', 'do', 'little', 'problem']",2019-03-21,286497,some I have a little problem when I'm trying to talk hands-free it doesn't seem to pick up a ride away or it's just gets lost in towels me it can't do it......,3,some i have a little problem when i am trying to talk handsome a little problem doe not seem to pick up a ride away or a little problem is just get lost in towel me a little problem can not do a little problem,Elizabeth DeRosier,,
33495,15903,1,Google,,"['not', 'respond', 'voice', 'anymore', 'try', 'disable', 'redo', 'still', 'luck', 'try', 'voice', 'still', 'not', 'work']",2019-03-04,286502,it will not respond to my voice anymore so I tried disableing it then redoing it still no luck tried other voices but still not working.,3,it will not respond to my voice anymore so i tried disabling it then redoing it still no luck tried other voice but still not working,Harold Devers,,
33502,15910,1,Google,,"['have', 'issue', 'weather', 'forecast', 'show', 'have', 'instal', 'update', 'deinstall', 'check', 'deinstall']",2019-03-19,286511,having issues with my weather forecast showing up im having to uninstall updates the reinstall to check it,2,having issue with my weather forecast showing up i having to instal update the deinstall to check the deinstall,Ashley Ellis,,
33507,15915,1,Google,,"['unable', 'see', 'active', 'subscription', 'weather', 'share', 'market', 'fix', 'bug']",2019-03-19,286516,"Unable to see my active subscriptions. Weather, share market etc. Pls fix the bug",2,unable to see my active subscription weather share market etc please fix the bug,Ankur Agarwal,,
