index,Unnamed: 0,Bug_report,appTitle,bug_report,comment,date,id,original_text,score,text,userName,Unnamed: 12,Unnamed: 13
154498,136906,1,Outlook,,"['recent', 'update', 'crash', 'second', 'open']",2019-04-30,398527,recent update just crashes after 10 seconds open,1,recent update just crash after second open,Christofer Catania,,
154501,136909,1,Outlook,,"['week_ago', 'stopped_worke', 'properly', 'email', 'not', 'get', 'update', 'try', 'rsnc', 'nothing', 'try', 'delete', 'email', 'add', 'write', 'email', 'email', 'doe', 'not', 'add', 'email', 'message', 'appear', 'look', 'lot', 'people', 'have', 'issue']",2019-04-29,398530,"some weeks ago it stopped working properly. one of my email was not getting updated, I tried to rsync and nothing, tried to delete the email and add again but when I write the email it does not add it again and no message appears..... looks like a lot of people having same issues",1,some week ago it stopped working properly one of my email was not getting updated i tried to rsnc and nothing tried to delete my email and add again but when i write my email my email doe not add my email again and no message appears look like a lot of people having same issue,Fernando Lelis,,
154502,136910,1,Outlook,,"['last', 'update', 'calendar', 'be', 'ignore', 'user', 'time', 'zone', 'be', 'go', 'server', 'tiresome', 'web', 'access', 'account', 'be', 'use', 'correct']",2019-04-30,398531,Since last update Calendar is ignoring user timezone and is going off server timesoze! Web access to my account is using correct TZ.,1,since last update calendar is ignoring user time-zone and is going off server tiresome web access to my account is using correct to,First Name Last Name,,
154503,136911,1,Outlook,,"['update', 'have', 'make', 'application', 'bad', 'use', 'have', 'option', 'download', 'image', 'email', 'could', 'view', 'late', 'batch', 'update', 'not', 'also', 'have', 'download', 'email', 'use', 'already', 'device', 'application', 'go', 'backwards', 'term', 'update']",2019-04-27,398532,"updates have made app worse. I used to have the option to download images on emails so I could view them, since this latest batch of updates I cannot. Also I have to download all emails where they used to be already on my device. why had this app gone backwards in terms of updates?",1,update have made application worse i used to have the option to download image on email so i could view them since this latest batch of update i can not also i have to download all email where them used to be already on my device why had this application gone backwards in term of update,simon loxton,,
154504,136912,1,Outlook,,"['use', 'much', 'well', 'be', 'microsoft', 'bad', 'mobile', 'frustrating', 'use']",2019-04-27,398533,Used to be much better. Why is Microsoft so bad with mobile. Very frustrating to use.,1,used to be much better why is microsoft so bad with mobile very frustrating to use,Dean Palmer,,
154505,136913,1,Outlook,,"['have', 'reboot', 'phone', 'application', 'update', 'email', 'be', 'annoy', 'pay', 'office', 'subscription', 'email', 'hosting', 'application', 'update', 'email', 'be', 'annoy', 'pay', 'office', 'subscription', 'email', 'hosting', 'need', 'review', 'update', 'correct', 'problem', 'application', 'update', 'email', 'be', 'annoy', 'pay', 'office', 'subscription', 'email', 'hosting', 'doe', 'not', 'work', 'service', 'application', 'update', 'email', 'be', 'annoy', 'pay', 'office', 'subscription', 'email', 'hosting']",2019-04-30,398534,"Have to reboot phone for app to update emails, which is very annoying with paying for Office365 subscription for email hosting. The app needs to be reviewed and updated to correct the problem - it does not work with the one service it should!",1,have to reboot phone for application to update email which is very annoying with paying for office subscription for email hosting application to update email which is very annoying with paying for office subscription for email hosting need to be reviewed and updated to correct the problem application to update email which is very annoying with paying for office subscription for email hosting doe not work with the one service application to update email which is very annoying with paying for office subscription for email hosting should,Shawn Hamilton,,
154506,136914,1,Outlook,,"['do', 'ability', 'download', 'image', 'spam_folder', 'go', 'make', 'hard', 'confirm', 'true', 'spam', 'move', 'bring_back', 'immediately']",2019-04-30,398535,Where did the ability to download images in SPAM folder go? Makes it harder to confirm true SPAM without moving to INBOX. Please bring back immediately.,2,where did the ability to download image in spam folder go make it harder to confirm true spam without moving to into please bring back immediately,Dave Bausman,,
154509,136917,1,Outlook,,"['widget', 'have', 'be', 'break', 'couple', 'year', 'highly', 'rely', 'also', 'month', 'outlook', 'crash', 'upon_opening', 'calendar', 'way', 'fix', 'be', 'delete', 'account', 'start', 'support', 'be', 'terrible', 'well']",2019-04-30,398538,"Wigets have been broken for couple years now, which I highly relied upon. Also, every month Outlook crashes upon opening my calendar. The only way to fix is to delete my O365 account and start over. Support has been terrible as well.",2,widget have been broken for couple year now which i highly relied upon also every month outlook crash upon opening my calendar the only way to fix is to delete my o account and start over support has been terrible a well,Abdul Karmach,,
154511,136919,1,Outlook,,"['doe', 'not', 'work', 'yahoo', 'mail']",2019-04-28,398541,Does not work with Yahoo mail.,1,doe not work with yahoo mail,Mahdi Kabbani,,
154516,136924,1,Outlook,,"['useless', 'ask', 'login', 'code', 'login']",2019-04-30,398547,useless . ask for login and then for sms code and then login again .,1,useless ask for login and then for sm code and then login again,Mahmud Nassar,,
