index,Unnamed: 0,Bug_report,appTitle,bug_report,comment,date,id,original_text,score,text,userName,Unnamed: 12,Unnamed: 13
150833,133241,1,Outlook,,"['doe', 'not', 'work', 'be', 'perpetually', 'stuck', 'wait', 'moment', 'download', 'mail', 'deinstall', 'sometimes', 'fix', 'short', 'period', 'time', 'login', 'be', 'office', 'okra']",2019-04-16,407370,"Doesn't work, it's perpetually stuck at ""please wait a moment we are downloading your emails."" A reinstall sometimes fixes this, but only for a short period of time. Login is through Oiffice365 and Okta.",1,doe not work it is perpetually stuck at please wait a moment we are downloading your mail a deinstall sometimes fix this but only for a short period of time login is through office and okra,Philip Barr,,
150836,133244,1,Outlook,,"['use', 'application', 'have', 'not', 'application', 'be', 'particularly', 'good', 'often', 'random', 'bug', 'would', 'expect', 'normal', 'application', 'bug', 'bug', 'apparently', 'unviable', 'accord', 'support', 'team']",2019-04-16,407379,"I use this app because I have to, not because it's particularly good. There are often random bugs (more than one would expect from a normal app) and for some bugs they apparently unfixable according to the support team.",3,i use this application because i have to not because this application is particularly good there are often random bug more than one would expect from a normal application and for some bug some bug apparently unviable according to the support team,Dante Bencivenga,,
150840,133248,1,Outlook,,"['crash', 'time', 'be', 'install', 'have', 'option', 'use', 'application']",2019-04-16,407386,crashes all of the time. this is my 3rd install. i have no other option but to use this app,1,crash all of the time this is my rd install i have no other option but to use this application,Lon Lonlon,,
150844,133252,1,Outlook,,"['keep', 'have', 'resent']",2019-04-15,407398,keep having to re-sync,3,keep having to resent,A Google User,,
150855,133263,1,Outlook,,"['suddenly', 'doe', 'not', 'work']",2019-04-15,407416,Suddenly doesn't work,1,suddenly doe not work,Vishal Ramanathan,,
150870,133278,1,Outlook,,"['previous', 'review', 'application', 'be', 'fix', 'hence', 'star', 'late', 'version', 'be', 'incredibly', 'buggy', 'late', 'version', 'frequently', 'hang', 'result', 'need', 'restart', 'phone', 'want', 'access', 'mail', 'reply', 'be', 'also', 'break', 'fix']",2019-04-21,407445,"since my previous review, the app has been fixed hence the 5 stars. The latest version is incredibly buggy. it frequently hangs resulting in the need to restart your phone if you want to access your emails. Reply all is also broken. please fix.",5,since my previous review the application has been fixed hence the star the latest version is incredibly buggy the latest version frequently hang resulting in the need to restart your phone if you want to access your mail reply all is also broken please fix,Richard Campbell,,
150877,133285,1,Outlook,,"['hate', 'ui', 'even', 'previous', 'ui', 'time', 'lucia', 'way', 'better', 'current', 'one']",2019-04-21,407455,hate this ui. even previous ui which was in the time lumia was way better than current one.,1,hate this ui even previous ui which was in the time lucia was way better than current one,tushar imtiaz,,
150882,133290,1,Outlook,,"['application', 'stopped_working', 'receive', 'send', 'mail', 'last', 'week', 'worked_fine', 'prior', 'inconvenient', 'not', 'get', 'work', 'email', 'phone', 'fix']",2019-04-21,407474,App stopped working (receiving and sending mail) in the last week or two. Worked fine prior. Very inconvenient as now I cannot get work email on my phone. Please fix🤯,1,application stopped working receiving and sending mail in the last week or two worked fine prior very inconvenient a now i can not get work email on my phone please fix,Rebecca Eagle,,
150947,133355,1,Outlook,,"['not', 'receive', 'mail', 'update', 'need', 'fix', 'soon_possible']",2019-04-18,407664,not receiving emails after update. need a fix ASAP,1,not receiving mail after update need a fix a soon a possible,Ben Rutherford,,
150958,133366,1,Outlook,,"['close', 'automatically', 'unable', 'update', 'application']",2019-04-19,407690,aap closing automatically & unable to update app..,1,ap closing automatically and unable to update application,Manohar Thskur,,
