tweet-id,timestamp,text,app_name,comment,bug_report
1.1342E+18,2019-05-30 20:30,@messenger I’m having a problem. I’m not able to go in my chats,messenger,"['have', 'problem', 'not', 'able', 'go', 'chat']",1
1.13392E+18,2019-05-30 1:57,"Hello Facebook I have been disabled my account and I did not make any violations of the laws of Facebook and when I raise my identity issued by a government agency tells me something went wrong
Unknown error I want a solution to retrieve my account",messenger,"['facebook', 'have', 'be', 'disable', 'account', 'do', 'not', 'make', 'violation', 'law', 'facebook', 'raise', 'identity', 'issue', 'government', 'agency', 'tell', 'something_went', 'wrong', 'unknown', 'error', 'want', 'solution', 'retrieve', 'account']",1
1.13391E+18,2019-05-30 1:53,"Please confirm my identity proof & resolve my problem.
My account name ""Ringsaw Jidung Prince"" with email ""ringsawjidung@gmail.com"" is 10yrs old & now you've disabled my account. Its my official account & other official sites are also associated with this account, please help ",messenger,"['confirm', 'identity', 'proof', 'resolve', 'problem', 'account', 'name', 'ringsaw', 'jidung', 'prince', 'email', 'be', 'yrs', 'old', 'have', 'disabled', 'account', 'official', 'account', 'official', 'site', 'also', 'associate', 'account', 'help']",1
1.13317E+18,2019-05-28 0:30,Why you ignored people used facebook who have problem with their acc???,messenger,"['ignore', 'people', 'use', 'facebook', 'have', 'problem', 'acc']",1
1.13304E+18,2019-05-27 16:11,@messenger What happened to the add photo from album/folder functionality in the Android app? Just a long list of photos ordered by date since the latest release. Very frustrating to say the least ,messenger,"['happen', 'add', 'photo', 'album', 'folder', 'functionality', 'android', 'app', 'long', 'list', 'photo', 'order', 'date', 'late', 'release', 'frustrating', 'say', 'least']",1
1.13262E+18,2019-05-26 12:07,@messenger My phone is still compatible with the app but it won't update. My Google Play store can still install other apps but not Messenger. How do I fix it?,messenger,"['phone', 'be', 'still', 'compatible', 'app', 'will', 'not', 'update', 'google_play', 'store', 'still', 'install', 'app', 'not', 'messenger', 'do', 'fix']",1
1.13218E+18,2019-05-25 7:08,"@messenger messenger keeps crashing if i click on any game, i need my games fix :( i tried uninstalling and reinstalling, rebooted my phone etc, it's definitely a messenger problem.",messenger,"['messenger', 'keep', 'crash', 'click', 'game', 'need', 'game', 'fix', 'try', 'uninstalling', 'reinstalling', 'rebooted', 'phone', 'definitely', 'messenger', 'problem']",1
1.132E+18,2019-05-24 19:09,"@messenger Your current messenger in Google Chrome (PC) is not making sounds in the immediate moment I get a message with messenger in a background tab. Can you please do something to remedy this? Or tell me how I can fix it, so I get sound immediately, regardless of active tab",messenger,"['current', 'messenger', 'chrome', 'pc', 'be', 'not', 'make', 'sound', 'immediate', 'moment', 'get', 'message', 'messenger', 'background', 'tab', 'do', 'something', 'remedy', 'tell', 'fix', 'get', 'sound', 'immediately', 'regardless', 'active', 'tab']",1
1.13199E+18,2019-05-24 18:31,"I love messenger. Too bad its not working for me. Tried everything, and it still crashes when I try and open it. ",messenger,"['love', 'messenger', 'bad', 'not', 'work', 'try', 'everything', 'still', 'crash', 'try', 'open']",1
1.13142E+18,2019-05-23 4:29,@messenger Hi .. please fix your case.. during one week I have more than 15 updates .. iPhone,messenger,"['fix', 'case', 'week', 'have', 'update', 'iphone']",1
1.13086E+18,2019-05-21 15:17,@messenger fix fix fix... I have someone to talk to and a day to save argh !!,messenger,"['fix', 'fix', 'fix', 'have', 'someone', 'talk', 'day', 'save', 'argh']",1
